status,case,run,group,quantum_kernel,quantum_stratum,tier,shots,replicate,projection_condition,self_disagreement_from_exact,exact_accuracy_upper,shot_accuracy_upper,accuracy_upper_change,exact_nearest_cfg,shot_nearest_cfg,witness_identity_stable,exact_realized_accuracy_advantage,shot_realized_accuracy_advantage,realized_accuracy_advantage_change,exact_realized_bacc_advantage,shot_realized_bacc_advantage,realized_bacc_advantage_change,shot_quantum_ood_bacc
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,11,pre_psd,0.082,0.044,0.038,-0.005999999999999998,rbf_gscale_x10__svc__d4,rbf_gscale_x0.3__svc__d10,False,-0.026000000000000023,-0.03200000000000003,-0.006000000000000005,-0.02532051282051284,-0.03301282051282051,-0.007692307692307665,0.8280448717948719
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,11,pre_psd,0.082,0.034,0.022,-0.012000000000000004,matern25_med_x0.3__svc__d4,matern15_med__svc__d4,False,-0.026000000000000023,-0.03200000000000003,-0.006000000000000005,-0.02532051282051284,-0.03301282051282051,-0.007692307692307665,0.8280448717948719
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,11,independent_square_psd,0.084,0.044,0.036,-0.008,rbf_gscale_x10__svc__d4,rbf_gscale__svc__d6,False,-0.026000000000000023,-0.026000000000000023,0.0,-0.02532051282051284,-0.02676282051282064,-0.0014423076923077982,0.8342948717948717
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,11,independent_square_psd,0.084,0.034,0.024,-0.010000000000000002,matern25_med_x0.3__svc__d4,matern15_med__svc__d4,False,-0.026000000000000023,-0.026000000000000023,0.0,-0.02532051282051284,-0.02676282051282064,-0.0014423076923077982,0.8342948717948717
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,11,nystrom_psd,0.084,0.044,0.036,-0.008,rbf_gscale_x10__svc__d4,rbf_gscale__svc__d6,False,-0.026000000000000023,-0.030000000000000027,-0.0040000000000000036,-0.02532051282051284,-0.03092948717948729,-0.00560897435897445,0.8301282051282051
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,11,nystrom_psd,0.084,0.034,0.024,-0.010000000000000002,matern25_med_x0.3__svc__d4,matern15_med__svc__d4,False,-0.026000000000000023,-0.030000000000000027,-0.0040000000000000036,-0.02532051282051284,-0.03092948717948729,-0.00560897435897445,0.8301282051282051
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,12,pre_psd,0.084,0.044,0.036,-0.008,rbf_gscale_x10__svc__d4,rbf_gscale_x0.3__svc__d10,False,-0.026000000000000023,-0.038000000000000034,-0.01200000000000001,-0.02532051282051284,-0.039423076923077005,-0.014102564102564163,0.8216346153846154
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,12,pre_psd,0.084,0.034,0.02,-0.014000000000000002,matern25_med_x0.3__svc__d4,matern15_med__svc__d4,False,-0.026000000000000023,-0.038000000000000034,-0.01200000000000001,-0.02532051282051284,-0.039423076923077005,-0.014102564102564163,0.8216346153846154
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,12,independent_square_psd,0.086,0.044,0.042,-0.001999999999999995,rbf_gscale_x10__svc__d4,rbf_gscale__svc__d6,False,-0.026000000000000023,-0.03600000000000003,-0.010000000000000009,-0.02532051282051284,-0.03717948717948727,-0.011858974358974428,0.8238782051282051
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,12,independent_square_psd,0.086,0.034,0.022,-0.012000000000000004,matern25_med_x0.3__svc__d4,matern15_med__svc__d4,False,-0.026000000000000023,-0.03600000000000003,-0.010000000000000009,-0.02532051282051284,-0.03717948717948727,-0.011858974358974428,0.8238782051282051
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,12,nystrom_psd,0.082,0.044,0.038,-0.005999999999999998,rbf_gscale_x10__svc__d4,rbf_gscale__svc__d6,False,-0.026000000000000023,-0.028000000000000025,-0.0020000000000000018,-0.02532051282051284,-0.028846153846153855,-0.003525641025641013,0.8322115384615385
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,12,nystrom_psd,0.082,0.034,0.026,-0.008000000000000004,matern25_med_x0.3__svc__d4,matern15_med__svc__d4,False,-0.026000000000000023,-0.028000000000000025,-0.0020000000000000018,-0.02532051282051284,-0.028846153846153855,-0.003525641025641013,0.8322115384615385
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,13,pre_psd,0.082,0.044,0.042,-0.001999999999999995,rbf_gscale_x10__svc__d4,rbf_gscale__svc__d6,False,-0.026000000000000023,-0.03200000000000003,-0.006000000000000005,-0.02532051282051284,-0.03301282051282051,-0.007692307692307665,0.8280448717948719
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,13,pre_psd,0.082,0.034,0.018,-0.016000000000000004,matern25_med_x0.3__svc__d4,matern15_med__svc__d4,False,-0.026000000000000023,-0.03200000000000003,-0.006000000000000005,-0.02532051282051284,-0.03301282051282051,-0.007692307692307665,0.8280448717948719
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,13,independent_square_psd,0.076,0.044,0.036,-0.008,rbf_gscale_x10__svc__d4,rbf_gscale__svc__d6,False,-0.026000000000000023,-0.026000000000000023,0.0,-0.02532051282051284,-0.02676282051282064,-0.0014423076923077982,0.8342948717948717
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,13,independent_square_psd,0.076,0.034,0.024,-0.010000000000000002,matern25_med_x0.3__svc__d4,matern15_med__svc__d4,False,-0.026000000000000023,-0.026000000000000023,0.0,-0.02532051282051284,-0.02676282051282064,-0.0014423076923077982,0.8342948717948717
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,13,nystrom_psd,0.078,0.044,0.034,-0.009999999999999995,rbf_gscale_x10__svc__d4,rbf_gscale__svc__d6,False,-0.026000000000000023,-0.028000000000000025,-0.0020000000000000018,-0.02532051282051284,-0.028846153846153855,-0.003525641025641013,0.8322115384615385
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,13,nystrom_psd,0.078,0.034,0.026,-0.008000000000000004,matern25_med_x0.3__svc__d4,matern15_med__svc__d4,False,-0.026000000000000023,-0.028000000000000025,-0.0020000000000000018,-0.02532051282051284,-0.028846153846153855,-0.003525641025641013,0.8322115384615385
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,14,pre_psd,0.082,0.044,0.034,-0.009999999999999995,rbf_gscale_x10__svc__d4,rbf_gscale_x0.3__svc__d10,False,-0.026000000000000023,-0.020000000000000018,0.006000000000000005,-0.02532051282051284,-0.02083333333333337,0.004487179487179471,0.840224358974359
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,14,pre_psd,0.082,0.034,0.03,-0.0040000000000000036,matern25_med_x0.3__svc__d4,matern15_med__svc__d4,False,-0.026000000000000023,-0.020000000000000018,0.006000000000000005,-0.02532051282051284,-0.02083333333333337,0.004487179487179471,0.840224358974359
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,14,independent_square_psd,0.078,0.044,0.034,-0.009999999999999995,rbf_gscale_x10__svc__d4,rbf_gscale_x0.3__svc__d10,False,-0.026000000000000023,-0.02400000000000002,0.0020000000000000018,-0.02532051282051284,-0.024839743589743724,0.00048076923076911804,0.8362179487179486
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,14,independent_square_psd,0.078,0.034,0.026,-0.008000000000000004,matern25_med_x0.3__svc__d4,matern15_med__svc__d4,False,-0.026000000000000023,-0.02400000000000002,0.0020000000000000018,-0.02532051282051284,-0.024839743589743724,0.00048076923076911804,0.8362179487179486
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,14,nystrom_psd,0.08,0.044,0.036,-0.008,rbf_gscale_x10__svc__d4,rbf_gscale_x0.3__svc__d10,False,-0.026000000000000023,-0.030000000000000027,-0.0040000000000000036,-0.02532051282051284,-0.03092948717948729,-0.00560897435897445,0.8301282051282051
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,14,nystrom_psd,0.08,0.034,0.028,-0.006000000000000002,matern25_med_x0.3__svc__d4,matern15_med__svc__d4,False,-0.026000000000000023,-0.030000000000000027,-0.0040000000000000036,-0.02532051282051284,-0.03092948717948729,-0.00560897435897445,0.8301282051282051
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,15,pre_psd,0.084,0.044,0.04,-0.003999999999999997,rbf_gscale_x10__svc__d4,rbf_gscale_x0.3__svc__d10,False,-0.026000000000000023,-0.03400000000000003,-0.008000000000000007,-0.02532051282051284,-0.035096153846153944,-0.009775641025641102,0.8259615384615384
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,15,pre_psd,0.084,0.034,0.02,-0.014000000000000002,matern25_med_x0.3__svc__d4,matern15_med__svc__d4,False,-0.026000000000000023,-0.03400000000000003,-0.008000000000000007,-0.02532051282051284,-0.035096153846153944,-0.009775641025641102,0.8259615384615384
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,15,independent_square_psd,0.08,0.044,0.036,-0.008,rbf_gscale_x10__svc__d4,rbf_gscale_x0.3__svc__d10,False,-0.026000000000000023,-0.03400000000000003,-0.008000000000000007,-0.02532051282051284,-0.035096153846153944,-0.009775641025641102,0.8259615384615384
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,15,independent_square_psd,0.08,0.034,0.02,-0.014000000000000002,matern25_med_x0.3__svc__d4,matern15_med__svc__d4,False,-0.026000000000000023,-0.03400000000000003,-0.008000000000000007,-0.02532051282051284,-0.035096153846153944,-0.009775641025641102,0.8259615384615384
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,15,nystrom_psd,0.082,0.044,0.038,-0.005999999999999998,rbf_gscale_x10__svc__d4,rbf_gscale__svc__d6,False,-0.026000000000000023,-0.03200000000000003,-0.006000000000000005,-0.02532051282051284,-0.03301282051282051,-0.007692307692307665,0.8280448717948719
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,15,nystrom_psd,0.082,0.034,0.022,-0.012000000000000004,matern25_med_x0.3__svc__d4,matern15_med__svc__d4,False,-0.026000000000000023,-0.03200000000000003,-0.006000000000000005,-0.02532051282051284,-0.03301282051282051,-0.007692307692307665,0.8280448717948719
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,16,pre_psd,0.09,0.044,0.066,0.022000000000000006,rbf_gscale_x10__svc__d4,rbf_gscale__svc__d6,False,-0.026000000000000023,-0.03200000000000003,-0.006000000000000005,-0.02532051282051284,-0.03237179487179487,-0.007051282051282026,0.8286858974358975
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,16,pre_psd,0.09,0.034,0.062,0.027999999999999997,matern25_med_x0.3__svc__d4,matern15_med__svc__d4,False,-0.026000000000000023,-0.03200000000000003,-0.006000000000000005,-0.02532051282051284,-0.03237179487179487,-0.007051282051282026,0.8286858974358975
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,16,independent_square_psd,0.13,0.044,0.122,0.078,rbf_gscale_x10__svc__d4,rbf_gscale__svc__d6,False,-0.026000000000000023,-0.05999999999999994,-0.03399999999999992,-0.02532051282051284,-0.05881410256410258,-0.033493589743589736,0.8022435897435898
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,16,independent_square_psd,0.13,0.034,0.116,0.082,matern25_med_x0.3__svc__d4,matern25_med_x0.3__svc__d4,True,-0.026000000000000023,-0.05999999999999994,-0.03399999999999992,-0.02532051282051284,-0.05881410256410258,-0.033493589743589736,0.8022435897435898
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,16,nystrom_psd,0.074,0.044,0.062,0.018000000000000002,rbf_gscale_x10__svc__d4,rbf_gscale__svc__d6,False,-0.026000000000000023,-0.020000000000000018,0.006000000000000005,-0.02532051282051284,-0.019871794871794912,0.005448717948717929,0.8411858974358974
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,16,nystrom_psd,0.074,0.034,0.06,0.025999999999999995,matern25_med_x0.3__svc__d4,matern25_med_x0.3__svc__d4,True,-0.026000000000000023,-0.020000000000000018,0.006000000000000005,-0.02532051282051284,-0.019871794871794912,0.005448717948717929,0.8411858974358974
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,17,pre_psd,0.114,0.044,0.026,-0.018,rbf_gscale_x10__svc__d4,rbf_gscale__svc__d4,False,-0.026000000000000023,-0.07999999999999996,-0.05399999999999994,-0.02532051282051284,-0.08365384615384619,-0.05833333333333335,0.7774038461538462
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,17,pre_psd,0.114,0.034,0.026,-0.008000000000000004,matern25_med_x0.3__svc__d4,laplacian_med__svc__d10,False,-0.026000000000000023,-0.07999999999999996,-0.05399999999999994,-0.02532051282051284,-0.08365384615384619,-0.05833333333333335,0.7774038461538462
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,17,independent_square_psd,0.08,0.044,0.032,-0.011999999999999997,rbf_gscale_x10__svc__d4,rbf_gscale__svc__d6,False,-0.026000000000000023,-0.030000000000000027,-0.0040000000000000036,-0.02532051282051284,-0.03092948717948729,-0.00560897435897445,0.8301282051282051
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,17,independent_square_psd,0.08,0.034,0.02,-0.014000000000000002,matern25_med_x0.3__svc__d4,matern25_med__svc__d6,False,-0.026000000000000023,-0.030000000000000027,-0.0040000000000000036,-0.02532051282051284,-0.03092948717948729,-0.00560897435897445,0.8301282051282051
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,17,nystrom_psd,0.08,0.044,0.032,-0.011999999999999997,rbf_gscale_x10__svc__d4,rbf_gscale__svc__d6,False,-0.026000000000000023,-0.030000000000000027,-0.0040000000000000036,-0.02532051282051284,-0.03092948717948729,-0.00560897435897445,0.8301282051282051
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,17,nystrom_psd,0.08,0.034,0.02,-0.014000000000000002,matern25_med_x0.3__svc__d4,matern25_med__svc__d6,False,-0.026000000000000023,-0.030000000000000027,-0.0040000000000000036,-0.02532051282051284,-0.03092948717948729,-0.00560897435897445,0.8301282051282051
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,18,pre_psd,0.114,0.044,0.026,-0.018,rbf_gscale_x10__svc__d4,rbf_gscale__svc__d4,False,-0.026000000000000023,-0.07999999999999996,-0.05399999999999994,-0.02532051282051284,-0.08365384615384619,-0.05833333333333335,0.7774038461538462
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,18,pre_psd,0.114,0.034,0.026,-0.008000000000000004,matern25_med_x0.3__svc__d4,laplacian_med__svc__d10,False,-0.026000000000000023,-0.07999999999999996,-0.05399999999999994,-0.02532051282051284,-0.08365384615384619,-0.05833333333333335,0.7774038461538462
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,18,independent_square_psd,0.084,0.044,0.032,-0.011999999999999997,rbf_gscale_x10__svc__d4,rbf_gscale_x0.3__svc__d10,False,-0.026000000000000023,-0.03400000000000003,-0.008000000000000007,-0.02532051282051284,-0.03525641025641035,-0.009935897435897512,0.825801282051282
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,18,independent_square_psd,0.084,0.034,0.02,-0.014000000000000002,matern25_med_x0.3__svc__d4,matern15_med__svc__d4,False,-0.026000000000000023,-0.03400000000000003,-0.008000000000000007,-0.02532051282051284,-0.03525641025641035,-0.009935897435897512,0.825801282051282
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,18,nystrom_psd,0.084,0.044,0.032,-0.011999999999999997,rbf_gscale_x10__svc__d4,rbf_gscale__svc__d6,False,-0.026000000000000023,-0.030000000000000027,-0.0040000000000000036,-0.02532051282051284,-0.03125,-0.005929487179487158,0.8298076923076924
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,18,nystrom_psd,0.084,0.034,0.02,-0.014000000000000002,matern25_med_x0.3__svc__d4,matern15_med__svc__d4,False,-0.026000000000000023,-0.030000000000000027,-0.0040000000000000036,-0.02532051282051284,-0.03125,-0.005929487179487158,0.8298076923076924
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,19,pre_psd,0.074,0.044,0.038,-0.005999999999999998,rbf_gscale_x10__svc__d4,rbf_gscale__svc__d6,False,-0.026000000000000023,-0.040000000000000036,-0.014000000000000012,-0.02532051282051284,-0.04118589743589751,-0.01586538461538467,0.8198717948717948
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,19,pre_psd,0.074,0.034,0.022,-0.012000000000000004,matern25_med_x0.3__svc__d4,matern15_med__svc__d4,False,-0.026000000000000023,-0.040000000000000036,-0.014000000000000012,-0.02532051282051284,-0.04118589743589751,-0.01586538461538467,0.8198717948717948
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,19,independent_square_psd,0.074,0.044,0.034,-0.009999999999999995,rbf_gscale_x10__svc__d4,rbf_gscale__svc__d6,False,-0.026000000000000023,-0.03600000000000003,-0.010000000000000009,-0.02532051282051284,-0.03701923076923086,-0.011698717948718018,0.8240384615384615
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,19,independent_square_psd,0.074,0.034,0.026,-0.008000000000000004,matern25_med_x0.3__svc__d4,matern15_med__svc__d4,False,-0.026000000000000023,-0.03600000000000003,-0.010000000000000009,-0.02532051282051284,-0.03701923076923086,-0.011698717948718018,0.8240384615384615
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,19,nystrom_psd,0.082,0.044,0.034,-0.009999999999999995,rbf_gscale_x10__svc__d4,rbf_gscale__svc__d6,False,-0.026000000000000023,-0.03200000000000003,-0.006000000000000005,-0.02532051282051284,-0.03301282051282051,-0.007692307692307665,0.8280448717948719
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,19,nystrom_psd,0.082,0.034,0.022,-0.012000000000000004,matern25_med_x0.3__svc__d4,matern25_med__svc__d6,False,-0.026000000000000023,-0.03200000000000003,-0.006000000000000005,-0.02532051282051284,-0.03301282051282051,-0.007692307692307665,0.8280448717948719
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,20,pre_psd,0.082,0.044,0.034,-0.009999999999999995,rbf_gscale_x10__svc__d4,rbf_gscale__svc__d6,False,-0.026000000000000023,-0.028000000000000025,-0.0020000000000000018,-0.02532051282051284,-0.028846153846153855,-0.003525641025641013,0.8322115384615385
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,20,pre_psd,0.082,0.034,0.022,-0.012000000000000004,matern25_med_x0.3__svc__d4,matern25_med__svc__d6,False,-0.026000000000000023,-0.028000000000000025,-0.0020000000000000018,-0.02532051282051284,-0.028846153846153855,-0.003525641025641013,0.8322115384615385
post-hoc exploratory finite-shot extension,05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,20,independent_square_psd,0.082,0.044,0.034,-0.009999999999999995,rbf_gscale_x10__svc__d4,rbf_gscale__svc__d6,False,-0.026000000000000023,-0.028000000000000025,-0.0020000000000000018,-0.02532051282051284,-0.028846153846153855,-0.003525641025641013,0.8322115384615385
