model,kernel,delta_ood,setting,qs,seed
svc,rbf_gscale,0.010886169818316716,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,999
gpc,laplacian_med,-0.011862236732603537,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,123
gpc,linear,0.09949106971384672,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,123
gpc,matern15_med,0.007269060879585209,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,123
gpc,matern25_med,0.007509122335317841,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,123
gpc,poly2,0.09418731195185973,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,123
gpc,poly3,0.10613917162793678,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,123
gpc,rbf_gscale,0.016717879777222965,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,123
svc,laplacian_med,1.280327763910627e-05,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,123
svc,linear,0.05673452403815373,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,123
svc,matern15_med,0.006568081428845729,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,123
svc,matern25_med,0.01469816272965876,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,123
svc,poly2,0.06207989245246783,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,123
svc,poly3,0.02209205556622491,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,123
svc,rbf_gscale,0.007000192049164533,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,123
gpc,laplacian_med,-0.011862236732603537,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,42
gpc,linear,0.09949106971384672,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,42
gpc,matern15_med,0.007269060879585209,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,42
gpc,matern25_med,0.007509122335317841,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,42
gpc,poly2,0.09418731195185973,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,42
gpc,poly3,0.10613917162793678,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,42
gpc,rbf_gscale,0.016717879777222965,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,42
svc,laplacian_med,1.280327763910627e-05,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,42
svc,linear,0.05673452403815373,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,42
svc,matern15_med,0.006568081428845729,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,42
svc,matern25_med,0.01469816272965876,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,42
svc,poly2,0.06207989245246783,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,42
svc,poly3,0.02209205556622491,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,42
svc,rbf_gscale,0.006593687984123875,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,42
gpc,laplacian_med,-0.011862236732603537,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,999
gpc,linear,0.09949106971384672,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,999
gpc,matern15_med,0.007269060879585209,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,999
gpc,matern25_med,0.007509122335317841,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,999
gpc,poly2,0.09418731195185973,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,999
gpc,poly3,0.10613917162793678,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,999
gpc,rbf_gscale,0.016717879777222965,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,999
svc,laplacian_med,1.280327763910627e-05,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,999
svc,linear,0.05673452403815373,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,999
svc,matern15_med,0.006568081428845729,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,999
svc,matern25_med,0.01469816272965876,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,999
svc,poly2,0.06207989245246783,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,999
svc,poly3,0.02249855963126557,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,999
svc,rbf_gscale,0.007000192049164533,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,999
gpc,laplacian_med,0.0022469752256577768,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,123
gpc,linear,0.06852314192433265,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,123
gpc,matern15_med,0.0020933358939888348,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,123
gpc,matern25_med,-0.01547276102682289,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,123
gpc,poly2,0.15199411049228603,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,123
gpc,poly3,0.17345880545419629,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,123
gpc,rbf_gscale,0.012483195698098703,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,123
svc,laplacian_med,-0.0012451187504001649,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,123
svc,linear,0.08638051341143327,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,123
svc,matern15_med,0.030263747519365048,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,123
svc,matern25_med,0.00546059791306579,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,123
svc,poly2,0.024454260290634376,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,123
svc,poly3,0.027927149350233705,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,123
svc,rbf_gscale,0.022732219448178693,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,123
gpc,laplacian_med,0.0022469752256577768,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,42
gpc,linear,0.06852314192433265,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,42
gpc,matern15_med,0.0020933358939888348,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,42
gpc,matern25_med,-0.01547276102682289,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,42
gpc,poly2,0.15199411049228603,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,42
gpc,poly3,0.17345880545419629,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,42
gpc,rbf_gscale,0.012483195698098703,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,42
svc,laplacian_med,-0.0012451187504001649,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,42
svc,linear,0.08638051341143327,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,42
svc,matern15_med,0.030263747519365048,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,42
svc,matern25_med,0.00546059791306579,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,42
svc,poly2,0.024860764355675035,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,42
svc,poly3,0.027927149350233705,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,42
svc,rbf_gscale,0.022732219448178693,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,42
gpc,laplacian_med,0.0022469752256577768,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,999
gpc,linear,0.06852314192433265,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,999
gpc,matern15_med,0.0020933358939888348,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,999
gpc,matern25_med,-0.01547276102682289,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,999
gpc,poly2,0.15199411049228603,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,999
gpc,poly3,0.17345880545419629,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,999
gpc,rbf_gscale,0.012483195698098703,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,999
svc,laplacian_med,-0.0012451187504001649,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,999
svc,linear,0.08638051341143327,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,999
svc,matern15_med,0.030263747519365048,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,999
svc,matern25_med,0.00546059791306579,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,999
svc,poly2,0.024860764355675035,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,999
svc,poly3,0.027927149350233705,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,999
svc,rbf_gscale,0.022732219448178693,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,999
gpc,laplacian_med,0.0008167812885746973,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,123
gpc,linear,0.07389666394139052,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,123
gpc,matern15_med,-0.018240914410298292,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,123
gpc,matern25_med,-0.01508520495679635,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,123
gpc,poly2,0.16109988938585101,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,123
gpc,poly3,0.11899196845092101,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,123
gpc,rbf_gscale,-0.007387101428365339,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,123
svc,laplacian_med,-0.0011518299427692113,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,123
svc,linear,0.06784334471536899,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,123
svc,matern15_med,0.0020872408983792835,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,123
svc,matern25_med,0.001930938296542184,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,123
svc,poly2,0.029953189374629274,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,123
svc,poly3,0.020914089677615877,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,123
svc,rbf_gscale,0.004786867375238502,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,123
gpc,laplacian_med,0.0008167812885746973,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,42
gpc,linear,0.07389666394139052,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,42
gpc,matern15_med,-0.018240914410298292,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,42
gpc,matern25_med,-0.01508520495679635,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,42
gpc,poly2,0.16109988938585101,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,42
gpc,poly3,0.11899196845092101,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,42
gpc,rbf_gscale,-0.007387101428365339,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,42
svc,laplacian_med,-0.0011518299427692113,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,42
svc,linear,0.0676341396944485,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,42
svc,matern15_med,0.0020872408983792835,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,42
svc,matern25_med,0.001930938296542184,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,42
svc,poly2,0.029953189374629274,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,42
svc,poly3,0.020914089677615877,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,42
svc,rbf_gscale,0.004786867375238502,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,42
gpc,laplacian_med,0.0008167812885746973,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,999
gpc,linear,0.07389666394139052,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,999
gpc,matern15_med,-0.018240914410298292,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,999
gpc,matern25_med,-0.01508520495679635,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,999
gpc,poly2,0.16109988938585101,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,999
gpc,poly3,0.11899196845092101,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,999
gpc,rbf_gscale,-0.007387101428365339,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,999
svc,laplacian_med,-0.0011518299427692113,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,999
svc,linear,0.06784334471536899,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,999
svc,matern15_med,0.0020872408983792835,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,999
svc,matern25_med,0.001930938296542184,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,999
svc,poly2,0.029953189374629274,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,999
svc,poly3,0.020914089677615877,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,999
svc,rbf_gscale,0.004786867375238502,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,999
gpc,laplacian_med,-0.0006848986254020195,unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,123
gpc,linear,0.015351010545518573,unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,123
gpc,matern15_med,0.0002304331823782979,unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,123
gpc,matern25_med,0.0005776831863788523,unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,123
gpc,poly2,0.03196780336368439,unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,123
gpc,poly3,0.03747099582339859,unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,123
gpc,rbf_gscale,0.00909891024307501,unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,123
svc,laplacian_med,0.008116368757101,unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,123
svc,linear,-0.003266070314125269,unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,123
svc,matern15_med,0.0020242914979757163,unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,123
svc,matern25_med,0.0004048582995951344,unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,123
svc,poly2,0.019298779024179515,unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,123
svc,poly3,0.015808676449408754,unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,123
svc,rbf_gscale,0.003248467779360209,unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,123
gpc,laplacian_med,-0.0006848986254020195,unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,42
gpc,linear,0.015351010545518573,unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,42
gpc,matern15_med,0.0002304331823782979,unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,42
gpc,matern25_med,0.0005776831863788523,unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,42
gpc,poly2,0.03196780336368439,unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,42
gpc,poly3,0.03747099582339859,unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,42
gpc,rbf_gscale,0.00909891024307501,unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,42
svc,laplacian_med,0.008116368757101,unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,42
svc,linear,-0.002870813397129224,unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,42
svc,matern15_med,0.0020242914979757163,unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,42
svc,matern25_med,0.0004048582995951344,unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,42
svc,poly2,0.019298779024179515,unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,42
svc,poly3,0.015808676449408754,unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,42
svc,rbf_gscale,0.003248467779360209,unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,42
gpc,laplacian_med,-0.0006848986254020195,unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,999
gpc,linear,0.015351010545518573,unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,999
gpc,matern15_med,0.0002304331823782979,unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,999
gpc,matern25_med,0.0005776831863788523,unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,999
gpc,poly2,0.03196780336368439,unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,999
gpc,poly3,0.03747099582339859,unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,999
gpc,rbf_gscale,0.00909891024307501,unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,999
svc,laplacian_med,0.008116368757101,unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,999
svc,linear,-0.002870813397129224,unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,999
svc,matern15_med,0.0020242914979757163,unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,999
svc,matern25_med,0.0004048582995951344,unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,999
svc,poly2,0.019298779024179515,unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,999
svc,poly3,0.015808676449408754,unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,999
svc,rbf_gscale,0.003248467779360209,unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,999
gpc,laplacian_med,0.0051377849602585405,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,2024,123
gpc,linear,-0.023146833285998314,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,2024,123
gpc,matern15_med,0.0026632958786516614,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,2024,123
gpc,matern25_med,0.0006728242216719638,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,2024,123
gpc,poly2,0.017064614326115723,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,2024,123
gpc,poly3,0.026860966994811795,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,2024,123
gpc,rbf_gscale,0.000716025776927931,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,2024,123
svc,laplacian_med,0.0067474429079446676,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,2024,123
svc,linear,-0.007328663831897964,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,2024,123
svc,matern15_med,0.002359284934257566,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,2024,123
svc,matern25_med,-0.001209643547167749,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,2024,123
svc,poly2,0.028269017684636653,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,2024,123
svc,poly3,0.024644887215939805,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,2024,123
svc,rbf_gscale,0.00851510654383556,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,2024,123
gpc,laplacian_med,0.0051377849602585405,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,2024,42
gpc,linear,-0.023146833285998314,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,2024,42
gpc,matern15_med,0.0026632958786516614,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,2024,42
gpc,matern25_med,0.0006728242216719638,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,2024,42
gpc,poly2,0.017064614326115723,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,2024,42
gpc,poly3,0.026860966994811795,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,2024,42
gpc,rbf_gscale,0.000716025776927931,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,2024,42
svc,laplacian_med,0.0067474429079446676,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,2024,42
svc,linear,-0.007129856674840318,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,2024,42
svc,matern15_med,0.002359284934257566,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,2024,42
svc,matern25_med,-0.001209643547167749,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,2024,42
svc,poly2,0.028269017684636653,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,2024,42
svc,poly3,0.024644887215939805,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,2024,42
svc,rbf_gscale,0.00851510654383556,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,2024,42
gpc,laplacian_med,0.0051377849602585405,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,2024,999
gpc,linear,-0.023146833285998314,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,2024,999
gpc,matern15_med,0.0026632958786516614,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,2024,999
gpc,matern25_med,0.0006728242216719638,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,2024,999
gpc,poly2,0.017064614326115723,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,2024,999
gpc,poly3,0.026860966994811795,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,2024,999
gpc,rbf_gscale,0.000716025776927931,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,2024,999
svc,laplacian_med,0.0067474429079446676,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,2024,999
svc,linear,-0.007129856674840318,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,2024,999
svc,matern15_med,0.002359284934257566,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,2024,999
svc,matern25_med,-0.001209643547167749,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,2024,999
svc,poly2,0.028269017684636653,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,2024,999
svc,poly3,0.024644887215939805,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,2024,999
svc,rbf_gscale,0.00851510654383556,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,2024,999
