source,setting,qs,model,scope,predictor,kind,rho,n_cells,group
ember,m1_hist_byteent__ms123__q2000_id1000_ood1000,999,svc,all,kta_ood,diagnostic,0.196440489432703,30,ember_m1
ember,m1_hist_byteent__ms123__q2000_id1000_ood1000,999,svc,all,kta_drop_id_to_ood,diagnostic,-0.017130144605116793,30,ember_m1
ember,m1_hist_byteent__ms123__q2000_id1000_ood1000,999,svc,all,kta_train,honest,0.5982202447163515,30,ember_m1
ember,m1_hist_byteent__ms123__q2000_id1000_ood1000,999,svc,all,kta_id,honest,0.6231368186874304,30,ember_m1
ember,m1_hist_byteent__ms123__q2000_id1000_ood1000,999,svc,all,spec_train_eff_rank,honest,-0.06829810901001113,30,ember_m1
ember,m1_hist_byteent__ms123__q2000_id1000_ood1000,999,svc,all,ood_novelty_ratio,label_free,0.09855394883203561,30,ember_m1
ember,m1_hist_byteent__ms123__q2000_id1000_ood1000,999,svc,quantum,kta_ood,diagnostic,-0.15939849624060148,20,ember_m1
ember,m1_hist_byteent__ms123__q2000_id1000_ood1000,999,svc,quantum,kta_drop_id_to_ood,diagnostic,0.3984962406015037,20,ember_m1
ember,m1_hist_byteent__ms123__q2000_id1000_ood1000,999,svc,quantum,kta_train,honest,0.512781954887218,20,ember_m1
ember,m1_hist_byteent__ms123__q2000_id1000_ood1000,999,svc,quantum,kta_id,honest,0.5097744360902255,20,ember_m1
ember,m1_hist_byteent__ms123__q2000_id1000_ood1000,999,svc,quantum,spec_train_eff_rank,honest,-0.6631578947368421,20,ember_m1
ember,m1_hist_byteent__ms123__q2000_id1000_ood1000,999,svc,quantum,ood_novelty_ratio,label_free,0.6932330827067669,20,ember_m1
ember,m1_hist_byteent__ms123__q2000_id1000_ood1000,2024,gpc,all,kta_ood,diagnostic,0.8706196516216428,30,ember_m1
ember,m1_hist_byteent__ms123__q2000_id1000_ood1000,2024,gpc,all,kta_drop_id_to_ood,diagnostic,-0.8548225661973811,30,ember_m1
ember,m1_hist_byteent__ms123__q2000_id1000_ood1000,2024,gpc,all,kta_train,honest,-0.3057069770836027,30,ember_m1
ember,m1_hist_byteent__ms123__q2000_id1000_ood1000,2024,gpc,all,kta_id,honest,0.15952831336895426,30,ember_m1
ember,m1_hist_byteent__ms123__q2000_id1000_ood1000,2024,gpc,all,spec_train_eff_rank,honest,0.7124263032181192,30,ember_m1
ember,m1_hist_byteent__ms123__q2000_id1000_ood1000,2024,gpc,all,ood_novelty_ratio,label_free,-0.8370230333249733,30,ember_m1
ember,m1_hist_byteent__ms123__q2000_id1000_ood1000,2024,gpc,quantum,kta_ood,diagnostic,0.8857142857142858,20,ember_m1
ember,m1_hist_byteent__ms123__q2000_id1000_ood1000,2024,gpc,quantum,kta_drop_id_to_ood,diagnostic,-0.724812030075188,20,ember_m1
ember,m1_hist_byteent__ms123__q2000_id1000_ood1000,2024,gpc,quantum,kta_train,honest,-0.20300751879699244,20,ember_m1
ember,m1_hist_byteent__ms123__q2000_id1000_ood1000,2024,gpc,quantum,kta_id,honest,0.006015037593984962,20,ember_m1
ember,m1_hist_byteent__ms123__q2000_id1000_ood1000,2024,gpc,quantum,spec_train_eff_rank,honest,0.5067669172932331,20,ember_m1
ember,m1_hist_byteent__ms123__q2000_id1000_ood1000,2024,gpc,quantum,ood_novelty_ratio,label_free,-0.6812030075187969,20,ember_m1
ember,m1_hist_byteent__ms123__q2000_id1000_ood1000,2024,svc,all,kta_ood,diagnostic,0.8923248053392657,30,ember_m1
ember,m1_hist_byteent__ms123__q2000_id1000_ood1000,2024,svc,all,kta_drop_id_to_ood,diagnostic,-0.903448275862069,30,ember_m1
ember,m1_hist_byteent__ms123__q2000_id1000_ood1000,2024,svc,all,kta_train,honest,-0.38509454949944383,30,ember_m1
ember,m1_hist_byteent__ms123__q2000_id1000_ood1000,2024,svc,all,kta_id,honest,0.13014460511679646,30,ember_m1
ember,m1_hist_byteent__ms123__q2000_id1000_ood1000,2024,svc,all,spec_train_eff_rank,honest,0.7948832035595106,30,ember_m1
ember,m1_hist_byteent__ms123__q2000_id1000_ood1000,2024,svc,all,ood_novelty_ratio,label_free,-0.8807563959955507,30,ember_m1
ember,m1_hist_byteent__ms123__q2000_id1000_ood1000,2024,svc,quantum,kta_ood,diagnostic,0.8796992481203006,20,ember_m1
ember,m1_hist_byteent__ms123__q2000_id1000_ood1000,2024,svc,quantum,kta_drop_id_to_ood,diagnostic,-0.9172932330827066,20,ember_m1
ember,m1_hist_byteent__ms123__q2000_id1000_ood1000,2024,svc,quantum,kta_train,honest,-0.4781954887218045,20,ember_m1
ember,m1_hist_byteent__ms123__q2000_id1000_ood1000,2024,svc,quantum,kta_id,honest,-0.2857142857142857,20,ember_m1
ember,m1_hist_byteent__ms123__q2000_id1000_ood1000,2024,svc,quantum,spec_train_eff_rank,honest,0.6887218045112782,20,ember_m1
ember,m1_hist_byteent__ms123__q2000_id1000_ood1000,2024,svc,quantum,ood_novelty_ratio,label_free,-0.7744360902255639,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,7,gpc,all,kta_ood,diagnostic,0.8798665183537263,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,7,gpc,all,kta_drop_id_to_ood,diagnostic,-0.7276974416017797,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,7,gpc,all,kta_train,honest,0.5492769744160179,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,7,gpc,all,kta_id,honest,0.5145717463848721,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,7,gpc,all,spec_train_eff_rank,honest,0.8674082313681868,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,7,gpc,all,ood_novelty_ratio,label_free,-0.8949944382647386,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,7,gpc,quantum,kta_ood,diagnostic,0.8917293233082706,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,7,gpc,quantum,kta_drop_id_to_ood,diagnostic,-0.8842105263157894,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,7,gpc,quantum,kta_train,honest,0.13533834586466165,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,7,gpc,quantum,kta_id,honest,0.12781954887218044,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,7,gpc,quantum,spec_train_eff_rank,honest,0.7834586466165413,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,7,gpc,quantum,ood_novelty_ratio,label_free,-0.8421052631578947,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,7,svc,all,kta_ood,diagnostic,0.7957730812013347,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,7,svc,all,kta_drop_id_to_ood,diagnostic,-0.7365962180200223,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,7,svc,all,kta_train,honest,0.4162402669632926,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,7,svc,all,kta_id,honest,0.4064516129032258,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,7,svc,all,spec_train_eff_rank,honest,0.8006674082313682,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,7,svc,all,ood_novelty_ratio,label_free,-0.8442714126807563,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,7,svc,quantum,kta_ood,diagnostic,0.8676691729323308,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,7,svc,quantum,kta_drop_id_to_ood,diagnostic,-0.8781954887218045,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,7,svc,quantum,kta_train,honest,0.025563909774436087,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,7,svc,quantum,kta_id,honest,0.048120300751879695,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,7,svc,quantum,spec_train_eff_rank,honest,0.7413533834586465,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,7,svc,quantum,ood_novelty_ratio,label_free,-0.831578947368421,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,gpc,all,kta_ood,diagnostic,0.7583982202447163,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,gpc,all,kta_drop_id_to_ood,diagnostic,-0.771301446051168,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,gpc,all,kta_train,honest,0.42335928809788653,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,gpc,all,kta_id,honest,0.25294771968854285,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,gpc,all,spec_train_eff_rank,honest,0.7481646273637375,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,gpc,all,ood_novelty_ratio,label_free,-0.800222469410456,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,gpc,quantum,kta_ood,diagnostic,0.7654135338345864,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,gpc,quantum,kta_drop_id_to_ood,diagnostic,-0.7398496240601502,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,gpc,quantum,kta_train,honest,0.22406015037593985,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,gpc,quantum,kta_id,honest,0.05263157894736842,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,gpc,quantum,spec_train_eff_rank,honest,0.5218045112781955,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,gpc,quantum,ood_novelty_ratio,label_free,-0.669172932330827,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,svc,all,kta_ood,diagnostic,0.7997775305895439,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,svc,all,kta_drop_id_to_ood,diagnostic,-0.8300333704115684,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,svc,all,kta_train,honest,0.5078976640711901,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,svc,all,kta_id,honest,0.23737486095661847,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,svc,all,spec_train_eff_rank,honest,0.8224694104560623,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,svc,all,ood_novelty_ratio,label_free,-0.8162402669632925,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,svc,quantum,kta_ood,diagnostic,0.8586466165413533,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,svc,quantum,kta_drop_id_to_ood,diagnostic,-0.918796992481203,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,svc,quantum,kta_train,honest,0.33383458646616543,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,svc,quantum,kta_id,honest,-0.022556390977443608,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,svc,quantum,spec_train_eff_rank,honest,0.882706766917293,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,svc,quantum,ood_novelty_ratio,label_free,-0.8887218045112781,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,123,gpc,all,kta_ood,diagnostic,0.7864293659621803,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,123,gpc,all,kta_drop_id_to_ood,diagnostic,-0.5546162402669632,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,123,gpc,all,kta_train,honest,0.3054505005561735,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,123,gpc,all,kta_id,honest,0.19955506117908786,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,123,gpc,all,spec_train_eff_rank,honest,0.6791991101223581,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,123,gpc,all,ood_novelty_ratio,label_free,-0.7454949944382647,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,123,gpc,quantum,kta_ood,diagnostic,0.819548872180451,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,123,gpc,quantum,kta_drop_id_to_ood,diagnostic,-0.5969924812030075,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,123,gpc,quantum,kta_train,honest,-0.27368421052631575,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,123,gpc,quantum,kta_id,honest,-0.31879699248120297,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,123,gpc,quantum,spec_train_eff_rank,honest,0.8421052631578947,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,123,gpc,quantum,ood_novelty_ratio,label_free,-0.8120300751879698,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,123,svc,all,kta_ood,diagnostic,0.8211345939933259,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,123,svc,all,kta_drop_id_to_ood,diagnostic,-0.5746384872080088,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,123,svc,all,kta_train,honest,0.531924360400445,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,123,svc,all,kta_id,honest,0.35973303670745277,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,123,svc,all,spec_train_eff_rank,honest,0.8020022246941045,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,123,svc,all,ood_novelty_ratio,label_free,-0.775305895439377,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,123,svc,quantum,kta_ood,diagnostic,0.7112781954887217,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,123,svc,quantum,kta_drop_id_to_ood,diagnostic,-0.5533834586466165,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,123,svc,quantum,kta_train,honest,-0.025563909774436087,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,123,svc,quantum,kta_id,honest,-0.10375939849624059,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,123,svc,quantum,spec_train_eff_rank,honest,0.5548872180451127,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,123,svc,quantum,ood_novelty_ratio,label_free,-0.5293233082706766,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,999,gpc,all,kta_ood,diagnostic,0.8905450500556173,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,999,gpc,all,kta_drop_id_to_ood,diagnostic,-0.6827586206896552,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,999,gpc,all,kta_train,honest,-0.09543937708565071,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,999,gpc,all,kta_id,honest,-0.009566184649610678,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,999,gpc,all,spec_train_eff_rank,honest,0.6747497219132369,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,999,gpc,all,ood_novelty_ratio,label_free,-0.6671857619577308,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,999,gpc,quantum,kta_ood,diagnostic,0.8150375939849623,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,999,gpc,quantum,kta_drop_id_to_ood,diagnostic,-0.7654135338345864,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,999,gpc,quantum,kta_train,honest,-0.5969924812030075,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,999,gpc,quantum,kta_id,honest,-0.4541353383458646,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,999,gpc,quantum,spec_train_eff_rank,honest,0.8917293233082706,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,999,gpc,quantum,ood_novelty_ratio,label_free,-0.7924812030075187,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,999,svc,all,kta_ood,diagnostic,0.7957730812013347,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,999,svc,all,kta_drop_id_to_ood,diagnostic,-0.4562847608453838,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,999,svc,all,kta_train,honest,0.15506117908787542,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,999,svc,all,kta_id,honest,0.21957730812013349,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,999,svc,all,spec_train_eff_rank,honest,0.7806451612903226,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,999,svc,all,ood_novelty_ratio,label_free,-0.7917686318131256,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,999,svc,quantum,kta_ood,diagnostic,0.7984962406015037,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,999,svc,quantum,kta_drop_id_to_ood,diagnostic,-0.6917293233082705,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,999,svc,quantum,kta_train,honest,-0.34285714285714286,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,999,svc,quantum,kta_id,honest,-0.24812030075187969,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,999,svc,quantum,spec_train_eff_rank,honest,0.669172932330827,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,999,svc,quantum,ood_novelty_ratio,label_free,-0.6496240601503759,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,2024,gpc,all,kta_ood,diagnostic,0.8260289210233593,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,2024,gpc,all,kta_drop_id_to_ood,diagnostic,-0.8273637374860956,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,2024,gpc,all,kta_train,honest,-0.6093437152391545,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,2024,gpc,all,kta_id,honest,-0.5047830923248053,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,2024,gpc,all,spec_train_eff_rank,honest,0.6880978865406007,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,2024,gpc,all,ood_novelty_ratio,label_free,-0.8131256952169076,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,2024,gpc,quantum,kta_ood,diagnostic,0.5639097744360902,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,2024,gpc,quantum,kta_drop_id_to_ood,diagnostic,-0.6646616541353383,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,2024,gpc,quantum,kta_train,honest,-0.5639097744360902,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,2024,gpc,quantum,kta_id,honest,-0.5157894736842105,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,2024,gpc,quantum,spec_train_eff_rank,honest,0.8586466165413533,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,2024,gpc,quantum,ood_novelty_ratio,label_free,-0.8902255639097743,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,2024,svc,all,kta_ood,diagnostic,0.810901001112347,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,2024,svc,all,kta_drop_id_to_ood,diagnostic,-0.7735261401557285,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,2024,svc,all,kta_train,honest,-0.5439377085650723,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,2024,svc,all,kta_id,honest,-0.4220244716351501,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,2024,svc,all,spec_train_eff_rank,honest,0.6533926585094549,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,2024,svc,all,ood_novelty_ratio,label_free,-0.7383759733036708,30,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,2024,svc,quantum,kta_ood,diagnostic,0.5548872180451127,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,2024,svc,quantum,kta_drop_id_to_ood,diagnostic,-0.5338345864661653,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,2024,svc,quantum,kta_train,honest,-0.37293233082706767,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,2024,svc,quantum,kta_id,honest,-0.3203007518796992,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,2024,svc,quantum,spec_train_eff_rank,honest,0.7488721804511278,20,ember_m1
ember,m1_hist_byteent__ms123__q4000_id1800_ood1800,2024,svc,quantum,ood_novelty_ratio,label_free,-0.793984962406015,20,ember_m1
ember,m1_hist_byteent__ms42__q1000_id500_ood500,7,gpc,all,kta_ood,diagnostic,0.564245192055325,30,ember_m1
ember,m1_hist_byteent__ms42__q1000_id500_ood500,7,gpc,all,kta_drop_id_to_ood,diagnostic,-0.5842696665367836,30,ember_m1
ember,m1_hist_byteent__ms42__q1000_id500_ood500,7,gpc,all,kta_train,honest,-0.5159639591389189,30,ember_m1
ember,m1_hist_byteent__ms42__q1000_id500_ood500,7,gpc,all,kta_id,honest,-0.5422182701257203,30,ember_m1
ember,m1_hist_byteent__ms42__q1000_id500_ood500,7,gpc,all,spec_train_eff_rank,honest,0.5473356358265375,30,ember_m1
ember,m1_hist_byteent__ms42__q1000_id500_ood500,7,gpc,all,ood_novelty_ratio,label_free,-0.6194237439597889,30,ember_m1
ember,m1_hist_byteent__ms42__q1000_id500_ood500,7,gpc,quantum,kta_ood,diagnostic,0.6077473163900655,20,ember_m1
ember,m1_hist_byteent__ms42__q1000_id500_ood500,7,gpc,quantum,kta_drop_id_to_ood,diagnostic,-0.7077849315879352,20,ember_m1
ember,m1_hist_byteent__ms42__q1000_id500_ood500,7,gpc,quantum,kta_train,honest,-0.5588567525715576,20,ember_m1
ember,m1_hist_byteent__ms42__q1000_id500_ood500,7,gpc,quantum,kta_id,honest,-0.5829259532206692,20,ember_m1
ember,m1_hist_byteent__ms42__q1000_id500_ood500,7,gpc,quantum,spec_train_eff_rank,honest,0.7499060327238803,20,ember_m1
ember,m1_hist_byteent__ms42__q1000_id500_ood500,7,gpc,quantum,ood_novelty_ratio,label_free,-0.7183152068719215,20,ember_m1
ember,m1_hist_byteent__ms42__q1000_id500_ood500,7,svc,all,kta_ood,diagnostic,0.5332591768631813,30,ember_m1
ember,m1_hist_byteent__ms42__q1000_id500_ood500,7,svc,all,kta_drop_id_to_ood,diagnostic,-0.5835372636262514,30,ember_m1
ember,m1_hist_byteent__ms42__q1000_id500_ood500,7,svc,all,kta_train,honest,-0.3397107897664071,30,ember_m1
ember,m1_hist_byteent__ms42__q1000_id500_ood500,7,svc,all,kta_id,honest,-0.37708565072302563,30,ember_m1
ember,m1_hist_byteent__ms42__q1000_id500_ood500,7,svc,all,spec_train_eff_rank,honest,0.47408231368186876,30,ember_m1
ember,m1_hist_byteent__ms42__q1000_id500_ood500,7,svc,all,ood_novelty_ratio,label_free,-0.36551724137931035,30,ember_m1
ember,m1_hist_byteent__ms42__q1000_id500_ood500,7,svc,quantum,kta_ood,diagnostic,0.6075187969924812,20,ember_m1
ember,m1_hist_byteent__ms42__q1000_id500_ood500,7,svc,quantum,kta_drop_id_to_ood,diagnostic,-0.6571428571428571,20,ember_m1
ember,m1_hist_byteent__ms42__q1000_id500_ood500,7,svc,quantum,kta_train,honest,-0.4827067669172932,20,ember_m1
