setting,qs,seed,group,regularization,selection,reference,budget_mode,quantum_ood,classical_ood,delta,ms,size,dataset
unsw_recon__m2_centroid__ms123__q1000_id500_ood500,2024,42,unsw_recon_m2_centroid,fixed_c1,ood_test,extended,equal_count,0.945140914291239,0.9440290368842552,0.0011118774069838189,123,1000,unsw
unsw_recon__m2_centroid__ms123__q1000_id500_ood500,2024,123,unsw_recon_m2_centroid,fixed_c1,ood_test,extended,equal_count,0.945140914291239,0.9440290368842552,0.0011118774069838189,123,1000,unsw
unsw_recon__m2_centroid__ms123__q1000_id500_ood500,2024,999,unsw_recon_m2_centroid,fixed_c1,ood_test,extended,equal_count,0.945140914291239,0.9440290368842552,0.0011118774069838189,123,1000,unsw
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,42,unsw_recon_m2_centroid,fixed_c1,ood_test,extended,equal_count,0.8985820370014723,0.9045733243710391,-0.005991287369566778,42,1000,unsw
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,123,unsw_recon_m2_centroid,fixed_c1,ood_test,extended,equal_count,0.8985820370014723,0.9045733243710391,-0.005991287369566778,42,1000,unsw
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,7,999,unsw_recon_m2_centroid,fixed_c1,ood_test,extended,equal_count,0.8985820370014723,0.9045733243710391,-0.005991287369566778,42,1000,unsw
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,42,unsw_recon_m2_centroid,fixed_c1,ood_test,extended,equal_count,0.9221187539000624,0.9222930350885614,-0.00017428118849904806,42,1000,unsw
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,123,unsw_recon_m2_centroid,fixed_c1,ood_test,extended,equal_count,0.9221187539000624,0.9222930350885614,-0.00017428118849904806,42,1000,unsw
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,42,999,unsw_recon_m2_centroid,fixed_c1,ood_test,extended,equal_count,0.9221187539000624,0.9222930350885614,-0.00017428118849904806,42,1000,unsw
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,123,42,unsw_recon_m2_centroid,fixed_c1,ood_test,extended,equal_count,0.9310223417194802,0.9305976185903589,0.00042472312912122945,42,1000,unsw
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,123,123,unsw_recon_m2_centroid,fixed_c1,ood_test,extended,equal_count,0.9310223417194802,0.9305976185903589,0.00042472312912122945,42,1000,unsw
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,123,999,unsw_recon_m2_centroid,fixed_c1,ood_test,extended,equal_count,0.9310223417194802,0.9305976185903589,0.00042472312912122945,42,1000,unsw
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,42,unsw_recon_m2_centroid,fixed_c1,ood_test,extended,equal_count,0.9123630672926448,0.9094817879499216,0.0028812793427231975,42,1000,unsw
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,123,unsw_recon_m2_centroid,fixed_c1,ood_test,extended,equal_count,0.9123630672926448,0.9094817879499216,0.0028812793427231975,42,1000,unsw
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,999,999,unsw_recon_m2_centroid,fixed_c1,ood_test,extended,equal_count,0.9123630672926448,0.9094817879499216,0.0028812793427231975,42,1000,unsw
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,2024,42,unsw_recon_m2_centroid,fixed_c1,ood_test,extended,equal_count,0.9359903381642511,0.9343494685990339,0.0016408695652172511,42,1000,unsw
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,2024,123,unsw_recon_m2_centroid,fixed_c1,ood_test,extended,equal_count,0.9359903381642511,0.9343494685990339,0.0016408695652172511,42,1000,unsw
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,2024,999,unsw_recon_m2_centroid,fixed_c1,ood_test,extended,equal_count,0.9359903381642511,0.9343494685990339,0.0016408695652172511,42,1000,unsw
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,7,42,unsw_recon_m2_centroid,fixed_c1,ood_test,extended,equal_count,0.9544683438960374,0.9536664874207798,0.0008018564752576562,999,1000,unsw
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,7,123,unsw_recon_m2_centroid,fixed_c1,ood_test,extended,equal_count,0.9544683438960374,0.9536664874207798,0.0008018564752576562,999,1000,unsw
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,7,999,unsw_recon_m2_centroid,fixed_c1,ood_test,extended,equal_count,0.9544683438960374,0.9536664874207798,0.0008018564752576562,999,1000,unsw
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,42,42,unsw_recon_m2_centroid,fixed_c1,ood_test,extended,equal_count,0.9041744667914686,0.9070064353029649,-0.0028319685114962523,999,1000,unsw
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,42,123,unsw_recon_m2_centroid,fixed_c1,ood_test,extended,equal_count,0.9041744667914686,0.9070064353029649,-0.0028319685114962523,999,1000,unsw
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,42,999,unsw_recon_m2_centroid,fixed_c1,ood_test,extended,equal_count,0.9041744667914686,0.9070064353029649,-0.0028319685114962523,999,1000,unsw
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,123,42,unsw_recon_m2_centroid,fixed_c1,ood_test,extended,equal_count,0.9249887971320658,0.9176811439728572,0.007307653159208671,999,1000,unsw
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,123,123,unsw_recon_m2_centroid,fixed_c1,ood_test,extended,equal_count,0.9249887971320658,0.9176811439728572,0.007307653159208671,999,1000,unsw
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,123,999,unsw_recon_m2_centroid,fixed_c1,ood_test,extended,equal_count,0.9249887971320658,0.9176811439728572,0.007307653159208671,999,1000,unsw
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,999,42,unsw_recon_m2_centroid,fixed_c1,ood_test,extended,equal_count,0.9252412623891496,0.929151962702139,-0.003910700312989346,999,1000,unsw
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,999,123,unsw_recon_m2_centroid,fixed_c1,ood_test,extended,equal_count,0.9252412623891496,0.929151962702139,-0.003910700312989346,999,1000,unsw
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,999,999,unsw_recon_m2_centroid,fixed_c1,ood_test,extended,equal_count,0.9252412623891496,0.929151962702139,-0.003910700312989346,999,1000,unsw
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,2024,42,unsw_recon_m2_centroid,fixed_c1,ood_test,extended,equal_count,0.9195652173913044,0.9171839291465378,0.0023812882447665773,999,1000,unsw
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,2024,123,unsw_recon_m2_centroid,fixed_c1,ood_test,extended,equal_count,0.9195652173913044,0.9171839291465378,0.0023812882447665773,999,1000,unsw
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,2024,999,unsw_recon_m2_centroid,fixed_c1,ood_test,extended,equal_count,0.9195652173913044,0.9171839291465378,0.0023812882447665773,999,1000,unsw
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,42,unsw_recon_natural_cur,fixed_c1,ood_test,extended,equal_count,0.8031874039938556,0.8052292626728111,-0.002041858678955566,123,1000,unsw
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,123,unsw_recon_natural_cur,fixed_c1,ood_test,extended,equal_count,0.8031874039938556,0.805215565796211,-0.0020281618023554326,123,1000,unsw
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,999,unsw_recon_natural_cur,fixed_c1,ood_test,extended,equal_count,0.8031874039938556,0.805215565796211,-0.0020281618023554326,123,1000,unsw
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,42,unsw_recon_natural_cur,fixed_c1,ood_test,extended,equal_count,0.8218651372178343,0.8226036559380958,-0.0007385187202615384,123,1000,unsw
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,123,unsw_recon_natural_cur,fixed_c1,ood_test,extended,equal_count,0.8218651372178343,0.8226036559380958,-0.0007385187202615384,123,1000,unsw
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,999,unsw_recon_natural_cur,fixed_c1,ood_test,extended,equal_count,0.8218651372178343,0.8226036559380958,-0.0007385187202615384,123,1000,unsw
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,42,unsw_recon_natural_cur,fixed_c1,ood_test,extended,equal_count,0.8240000000000001,0.8143796,0.009620400000000084,123,1000,unsw
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,123,unsw_recon_natural_cur,fixed_c1,ood_test,extended,equal_count,0.8240000000000001,0.8143796,0.009620400000000084,123,1000,unsw
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,999,unsw_recon_natural_cur,fixed_c1,ood_test,extended,equal_count,0.8240000000000001,0.8143796,0.009620400000000084,123,1000,unsw
unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,42,unsw_recon_natural_cur,fixed_c1,ood_test,extended,equal_count,0.7801932367149759,0.7946360064412238,-0.014442769726247917,123,1000,unsw
unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,123,unsw_recon_natural_cur,fixed_c1,ood_test,extended,equal_count,0.7801932367149759,0.7946360064412238,-0.014442769726247917,123,1000,unsw
unsw_recon__natural_cur__ms123__q1000_id500_ood500,999,999,unsw_recon_natural_cur,fixed_c1,ood_test,extended,equal_count,0.7801932367149759,0.7946360064412238,-0.014442769726247917,123,1000,unsw
unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,42,unsw_recon_natural_cur,fixed_c1,ood_test,extended,equal_count,0.8234039813965465,0.8118812517098762,0.01152272968667023,123,1000,unsw
unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,123,unsw_recon_natural_cur,fixed_c1,ood_test,extended,equal_count,0.8234039813965465,0.8118812517098762,0.01152272968667023,123,1000,unsw
unsw_recon__natural_cur__ms123__q1000_id500_ood500,2024,999,unsw_recon_natural_cur,fixed_c1,ood_test,extended,equal_count,0.8234039813965465,0.8118812517098762,0.01152272968667023,123,1000,unsw
unsw_recon__natural_cur__ms42__q1000_id500_ood500,7,42,unsw_recon_natural_cur,fixed_c1,ood_test,extended,equal_count,0.77,0.7686232,0.0013768000000000669,42,1000,unsw
unsw_recon__natural_cur__ms42__q1000_id500_ood500,7,123,unsw_recon_natural_cur,fixed_c1,ood_test,extended,equal_count,0.77,0.7686232,0.0013768000000000669,42,1000,unsw
unsw_recon__natural_cur__ms42__q1000_id500_ood500,7,999,unsw_recon_natural_cur,fixed_c1,ood_test,extended,equal_count,0.77,0.7686236,0.0013764000000000554,42,1000,unsw
unsw_recon__natural_cur__ms42__q1000_id500_ood500,42,42,unsw_recon_natural_cur,fixed_c1,ood_test,extended,equal_count,0.7993978321959052,0.7850136170212766,0.014384215174628623,42,1000,unsw
unsw_recon__natural_cur__ms42__q1000_id500_ood500,42,123,unsw_recon_natural_cur,fixed_c1,ood_test,extended,equal_count,0.7993978321959052,0.7850200321156162,0.014377800080288994,42,1000,unsw
unsw_recon__natural_cur__ms42__q1000_id500_ood500,42,999,unsw_recon_natural_cur,fixed_c1,ood_test,extended,equal_count,0.7993978321959052,0.7850135849056603,0.0143842472902449,42,1000,unsw
unsw_recon__natural_cur__ms42__q1000_id500_ood500,123,42,unsw_recon_natural_cur,fixed_c1,ood_test,extended,equal_count,0.8033228558599013,0.798956863814228,0.004365992045673228,42,1000,unsw
unsw_recon__natural_cur__ms42__q1000_id500_ood500,123,123,unsw_recon_natural_cur,fixed_c1,ood_test,extended,equal_count,0.8033228558599013,0.798956863814228,0.004365992045673228,42,1000,unsw
unsw_recon__natural_cur__ms42__q1000_id500_ood500,123,999,unsw_recon_natural_cur,fixed_c1,ood_test,extended,equal_count,0.8033228558599013,0.798956863814228,0.004365992045673228,42,1000,unsw
unsw_recon__natural_cur__ms42__q1000_id500_ood500,999,42,unsw_recon_natural_cur,fixed_c1,ood_test,extended,equal_count,0.821236559139785,0.7939434907834102,0.027293068356374794,42,1000,unsw
unsw_recon__natural_cur__ms42__q1000_id500_ood500,999,123,unsw_recon_natural_cur,fixed_c1,ood_test,extended,equal_count,0.821236559139785,0.7939434907834102,0.027293068356374794,42,1000,unsw
unsw_recon__natural_cur__ms42__q1000_id500_ood500,999,999,unsw_recon_natural_cur,fixed_c1,ood_test,extended,equal_count,0.821236559139785,0.7939434907834102,0.027293068356374794,42,1000,unsw
unsw_recon__natural_cur__ms42__q1000_id500_ood500,2024,42,unsw_recon_natural_cur,fixed_c1,ood_test,extended,equal_count,0.7947178871548619,0.7968046978791515,-0.0020868107242896228,42,1000,unsw
unsw_recon__natural_cur__ms42__q1000_id500_ood500,2024,123,unsw_recon_natural_cur,fixed_c1,ood_test,extended,equal_count,0.7947178871548619,0.7968046978791515,-0.0020868107242896228,42,1000,unsw
unsw_recon__natural_cur__ms42__q1000_id500_ood500,2024,999,unsw_recon_natural_cur,fixed_c1,ood_test,extended,equal_count,0.7947178871548619,0.7968046978791515,-0.0020868107242896228,42,1000,unsw
unsw_recon__natural_cur__ms999__q1000_id500_ood500,7,42,unsw_recon_natural_cur,fixed_c1,ood_test,extended,equal_count,0.8040064102564103,0.805364967948718,-0.0013585576923077491,999,1000,unsw
unsw_recon__natural_cur__ms999__q1000_id500_ood500,7,123,unsw_recon_natural_cur,fixed_c1,ood_test,extended,equal_count,0.8040064102564103,0.805364967948718,-0.0013585576923077491,999,1000,unsw
unsw_recon__natural_cur__ms999__q1000_id500_ood500,7,999,unsw_recon_natural_cur,fixed_c1,ood_test,extended,equal_count,0.8040064102564103,0.805364967948718,-0.0013585576923077491,999,1000,unsw
unsw_recon__natural_cur__ms999__q1000_id500_ood500,42,42,unsw_recon_natural_cur,fixed_c1,ood_test,extended,equal_count,0.8160000000000001,0.8205196,-0.004519599999999957,999,1000,unsw
unsw_recon__natural_cur__ms999__q1000_id500_ood500,42,123,unsw_recon_natural_cur,fixed_c1,ood_test,extended,equal_count,0.8160000000000001,0.8204108,-0.004410799999999937,999,1000,unsw
unsw_recon__natural_cur__ms999__q1000_id500_ood500,42,999,unsw_recon_natural_cur,fixed_c1,ood_test,extended,equal_count,0.8160000000000001,0.8205196,-0.004519599999999957,999,1000,unsw
unsw_recon__natural_cur__ms999__q1000_id500_ood500,123,42,unsw_recon_natural_cur,fixed_c1,ood_test,extended,equal_count,0.8023097826086957,0.7976789855072463,0.004630797101449424,999,1000,unsw
unsw_recon__natural_cur__ms999__q1000_id500_ood500,123,123,unsw_recon_natural_cur,fixed_c1,ood_test,extended,equal_count,0.8023097826086957,0.7976789855072463,0.004630797101449424,999,1000,unsw
unsw_recon__natural_cur__ms999__q1000_id500_ood500,123,999,unsw_recon_natural_cur,fixed_c1,ood_test,extended,equal_count,0.8023097826086957,0.7976789855072463,0.004630797101449424,999,1000,unsw
unsw_recon__natural_cur__ms999__q1000_id500_ood500,999,42,unsw_recon_natural_cur,fixed_c1,ood_test,extended,equal_count,0.7960127362037792,0.7981278996463943,-0.0021151634426150867,999,1000,unsw
unsw_recon__natural_cur__ms999__q1000_id500_ood500,999,123,unsw_recon_natural_cur,fixed_c1,ood_test,extended,equal_count,0.7960127362037792,0.7981278996463943,-0.0021151634426150867,999,1000,unsw
unsw_recon__natural_cur__ms999__q1000_id500_ood500,999,999,unsw_recon_natural_cur,fixed_c1,ood_test,extended,equal_count,0.7960127362037792,0.7981278996463943,-0.0021151634426150867,999,1000,unsw
unsw_recon__natural_cur__ms999__q1000_id500_ood500,2024,42,unsw_recon_natural_cur,fixed_c1,ood_test,extended,equal_count,0.8047835553278688,0.8065414959016394,-0.0017579405737705445,999,1000,unsw
unsw_recon__natural_cur__ms999__q1000_id500_ood500,2024,123,unsw_recon_natural_cur,fixed_c1,ood_test,extended,equal_count,0.8047835553278688,0.8065414959016394,-0.0017579405737705445,999,1000,unsw
unsw_recon__natural_cur__ms999__q1000_id500_ood500,2024,999,unsw_recon_natural_cur,fixed_c1,ood_test,extended,equal_count,0.8047835553278688,0.8065414959016394,-0.0017579405737705445,999,1000,unsw
m1_hist_byteent__ms123__q1000_id500_ood500,7,42,ember_m1,fixed_c1,id_val,customary,native,0.6177289529692276,0.7288809588580756,-0.111152005888848,123,1000,ember
m1_hist_byteent__ms123__q1000_id500_ood500,7,123,ember_m1,fixed_c1,id_val,customary,native,0.6177289529692276,0.7288809588580756,-0.111152005888848,123,1000,ember
m1_hist_byteent__ms123__q1000_id500_ood500,7,999,ember_m1,fixed_c1,id_val,customary,native,0.6177289529692276,0.7288809588580756,-0.111152005888848,123,1000,ember
m1_hist_byteent__ms123__q1000_id500_ood500,42,42,ember_m1,fixed_c1,id_val,customary,native,0.8015817110655737,0.7666175717213115,0.034964139344262235,123,1000,ember
m1_hist_byteent__ms123__q1000_id500_ood500,42,123,ember_m1,fixed_c1,id_val,customary,native,0.8015817110655737,0.7666175717213115,0.034964139344262235,123,1000,ember
m1_hist_byteent__ms123__q1000_id500_ood500,42,999,ember_m1,fixed_c1,id_val,customary,native,0.8015817110655737,0.7666175717213115,0.034964139344262235,123,1000,ember
m1_hist_byteent__ms123__q1000_id500_ood500,123,42,ember_m1,fixed_c1,id_val,customary,native,0.6584121951610062,0.7414773182174825,-0.08306512305647629,123,1000,ember
m1_hist_byteent__ms123__q1000_id500_ood500,123,123,ember_m1,fixed_c1,id_val,customary,native,0.6584121951610062,0.7414773182174825,-0.08306512305647629,123,1000,ember
m1_hist_byteent__ms123__q1000_id500_ood500,123,999,ember_m1,fixed_c1,id_val,customary,native,0.6584121951610062,0.7414773182174825,-0.08306512305647629,123,1000,ember
m1_hist_byteent__ms123__q1000_id500_ood500,999,42,ember_m1,fixed_c1,id_val,customary,native,0.7022976213623695,0.7408775682156977,-0.03857994685332822,123,1000,ember
m1_hist_byteent__ms123__q1000_id500_ood500,999,123,ember_m1,fixed_c1,id_val,customary,native,0.7022976213623695,0.7408775682156977,-0.03857994685332822,123,1000,ember
m1_hist_byteent__ms123__q1000_id500_ood500,999,999,ember_m1,fixed_c1,id_val,customary,native,0.7022976213623695,0.7408775682156977,-0.03857994685332822,123,1000,ember
m1_hist_byteent__ms123__q1000_id500_ood500,2024,42,ember_m1,fixed_c1,id_val,customary,native,0.7550035281288088,0.7577298094810443,-0.0027262813522355156,123,1000,ember
m1_hist_byteent__ms123__q1000_id500_ood500,2024,123,ember_m1,fixed_c1,id_val,customary,native,0.7550035281288088,0.7577298094810443,-0.0027262813522355156,123,1000,ember
m1_hist_byteent__ms123__q1000_id500_ood500,2024,999,ember_m1,fixed_c1,id_val,customary,native,0.7550035281288088,0.7577298094810443,-0.0027262813522355156,123,1000,ember
m1_hist_byteent__ms42__q1000_id500_ood500,7,42,ember_m1,fixed_c1,id_val,customary,native,0.6926917476116561,0.7225600486470052,-0.0298683010353491,42,1000,ember
m1_hist_byteent__ms42__q1000_id500_ood500,7,123,ember_m1,fixed_c1,id_val,customary,native,0.6926917476116561,0.7225600486470052,-0.0298683010353491,42,1000,ember
m1_hist_byteent__ms42__q1000_id500_ood500,7,999,ember_m1,fixed_c1,id_val,customary,native,0.6926917476116561,0.7225600486470052,-0.0298683010353491,42,1000,ember
m1_hist_byteent__ms42__q1000_id500_ood500,42,42,ember_m1,fixed_c1,id_val,customary,native,0.7560194672131147,0.7678983094262295,-0.011878842213114749,42,1000,ember
m1_hist_byteent__ms42__q1000_id500_ood500,42,123,ember_m1,fixed_c1,id_val,customary,native,0.7560194672131147,0.7678983094262295,-0.011878842213114749,42,1000,ember
m1_hist_byteent__ms42__q1000_id500_ood500,42,999,ember_m1,fixed_c1,id_val,customary,native,0.7560194672131147,0.7678983094262295,-0.011878842213114749,42,1000,ember
m1_hist_byteent__ms42__q1000_id500_ood500,123,42,ember_m1,fixed_c1,id_val,customary,native,0.7241517349602088,0.7366495332340555,-0.012497798273846672,42,1000,ember
m1_hist_byteent__ms42__q1000_id500_ood500,123,123,ember_m1,fixed_c1,id_val,customary,native,0.7241517349602088,0.7366495332340555,-0.012497798273846672,42,1000,ember
m1_hist_byteent__ms42__q1000_id500_ood500,123,999,ember_m1,fixed_c1,id_val,customary,native,0.7241517349602088,0.7366495332340555,-0.012497798273846672,42,1000,ember
m1_hist_byteent__ms42__q1000_id500_ood500,999,42,ember_m1,fixed_c1,id_val,customary,native,0.7303292501134229,0.7744669129561216,-0.04413766284269871,42,1000,ember
