setting,qs,seed,dim,svc_c,rho_vs_C1,n_kernels
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,42,6,100.0,0.27028123880866767,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,42,8,0.01,0.4144312328399571,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,42,8,0.1,0.7857142857142855,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,42,8,10.0,0.8214285714285713,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,42,8,100.0,-0.07142857142857141,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,42,10,0.01,0.7022508096669869,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,42,10,0.1,0.8981011511791758,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,42,10,10.0,0.610785564835303,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,42,10,100.0,0.5169078021169037,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,42,12,0.01,0.8213397168536802,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,42,12,0.1,0.8807710121010887,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,42,12,10.0,0.5727272727272728,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,42,12,100.0,0.7454545454545455,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,999,4,0.01,0.8975491104081189,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,999,4,0.1,0.8648265150802044,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,999,4,10.0,0.30631873731649,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,999,4,100.0,-0.14959151840135315,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,999,6,0.01,0.5585812268712466,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,999,6,0.1,0.7157184952387898,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,999,6,10.0,0.43244998209386826,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,999,6,100.0,0.27028123880866767,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,999,8,0.01,0.4144312328399571,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,999,8,0.1,0.7857142857142855,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,999,8,10.0,0.8214285714285713,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,999,8,100.0,-0.07142857142857141,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,999,10,0.01,0.7022508096669869,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,999,10,0.1,0.8981011511791758,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,999,10,10.0,0.610785564835303,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,999,10,100.0,0.5169078021169037,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,999,12,0.01,0.8213397168536802,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,999,12,0.1,0.8807710121010887,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,999,12,10.0,0.5727272727272728,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,999,12,100.0,0.7454545454545455,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,123,4,0.01,0.8153742483272112,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,123,4,0.1,0.5609681940050744,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,123,4,10.0,0.5609681940050744,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,123,4,100.0,0.22438727760202973,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,123,6,0.01,0.7748062179181806,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,123,6,0.1,0.5545454545454546,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,123,6,10.0,0.28829998806257884,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,123,6,100.0,0.7727272727272727,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,123,8,0.01,0.6306562238868911,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,123,8,0.1,0.3783937343321347,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,123,8,10.0,0.8214285714285713,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,123,8,100.0,0.607142857142857,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,123,10,0.01,0.91895621194947,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,123,10,0.1,0.7455777916396407,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,123,10,10.0,0.8214285714285713,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,123,10,100.0,0.42857142857142844,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,123,12,0.01,0.5188745216627708,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,123,12,0.1,0.46780074285319984,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,123,12,10.0,0.5946187253790688,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,123,12,100.0,0.28571428571428564,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,42,4,0.01,0.8153742483272112,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,42,4,0.1,0.5609681940050744,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,42,4,10.0,0.5609681940050744,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,42,4,100.0,0.22438727760202973,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,42,6,0.01,0.7748062179181806,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,42,6,0.1,0.5545454545454546,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,42,6,10.0,0.28829998806257884,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,42,6,100.0,0.7727272727272727,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,42,8,0.01,0.6306562238868911,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,42,8,0.1,0.3783937343321347,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,42,8,10.0,0.8214285714285713,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,42,8,100.0,0.607142857142857,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,42,10,0.01,0.91895621194947,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,42,10,0.1,0.7455777916396407,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,42,10,10.0,0.8214285714285713,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,42,10,100.0,0.42857142857142844,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,42,12,0.01,0.5188745216627708,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,42,12,0.1,0.46780074285319984,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,42,12,10.0,0.5946187253790688,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,42,12,100.0,0.28571428571428564,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,999,4,0.01,0.8153742483272112,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,999,4,0.1,0.5609681940050744,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,999,4,10.0,0.5609681940050744,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,999,4,100.0,0.22438727760202973,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,999,6,0.01,0.7748062179181806,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,999,6,0.1,0.5545454545454546,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,999,6,10.0,0.28829998806257884,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,999,6,100.0,0.7727272727272727,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,999,8,0.01,0.6306562238868911,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,999,8,0.1,0.3783937343321347,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,999,8,10.0,0.8214285714285713,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,999,8,100.0,0.607142857142857,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,999,10,0.01,0.91895621194947,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,999,10,0.1,0.7455777916396407,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,999,10,10.0,0.8214285714285713,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,999,10,100.0,0.42857142857142844,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,999,12,0.01,0.5188745216627708,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,999,12,0.1,0.46780074285319984,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,999,12,10.0,0.5946187253790688,7
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,999,12,100.0,0.28571428571428564,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,123,4,0.01,0.909241209316635,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,123,4,0.1,0.954168596442846,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,123,4,10.0,0.7685185185185187,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,123,4,100.0,0.6546536707079772,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,123,6,0.01,0.909241209316635,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,123,6,0.1,0.7156264473321345,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,123,6,10.0,-0.08257228238447706,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,123,6,100.0,0.8728715609439696,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,123,8,0.01,0.8524367141602663,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,123,8,0.1,0.653846153846154,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,123,8,10.0,-0.0741249316661101,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,123,8,100.0,0.8894991799933214,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,123,10,0.01,0.5714285714285713,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,123,10,0.1,0.9636241116594314,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,123,10,10.0,0.9285714285714283,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,123,10,100.0,0.6428571428571427,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,123,12,0.01,0.6428571428571427,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,123,12,0.1,0.9999999999999998,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,123,12,10.0,0.8928571428571427,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,123,12,100.0,0.07142857142857141,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,42,4,0.01,0.9369749612033811,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,42,4,0.1,0.9727272727272728,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,42,4,10.0,0.6972770512466951,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,42,4,100.0,0.6666937223947136,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,42,6,0.01,0.909241209316635,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,42,6,0.1,0.7156264473321345,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,42,6,10.0,-0.08257228238447706,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,42,6,100.0,0.8728715609439696,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,42,8,0.01,0.8524367141602663,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,42,8,0.1,0.653846153846154,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,42,8,10.0,-0.0741249316661101,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,42,8,100.0,0.8894991799933214,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,42,10,0.01,0.5714285714285713,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,42,10,0.1,0.9636241116594314,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,42,10,10.0,0.9285714285714283,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,42,10,100.0,0.6428571428571427,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,42,12,0.01,0.6428571428571427,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,42,12,0.1,0.9999999999999998,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,42,12,10.0,0.8928571428571427,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,42,12,100.0,0.07142857142857141,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,999,4,0.01,0.9369749612033811,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,999,4,0.1,0.9727272727272728,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,999,4,10.0,0.6972770512466951,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,999,4,100.0,0.6666937223947136,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,999,6,0.01,0.909241209316635,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,999,6,0.1,0.7156264473321345,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,999,6,10.0,-0.08257228238447706,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,999,6,100.0,0.8728715609439696,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,999,8,0.01,0.8524367141602663,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,999,8,0.1,0.653846153846154,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,999,8,10.0,-0.0741249316661101,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,999,8,100.0,0.8894991799933214,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,999,10,0.01,0.5714285714285713,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,999,10,0.1,0.9636241116594314,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,999,10,10.0,0.9285714285714283,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,999,10,100.0,0.6428571428571427,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,999,12,0.01,0.6428571428571427,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,999,12,0.1,0.9999999999999998,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,999,12,10.0,0.8928571428571427,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,999,12,100.0,0.07142857142857141,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,123,4,0.01,0.7092993656151905,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,123,4,0.1,0.531609533071195,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,123,4,10.0,0.5268483367729981,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,123,4,100.0,0.3152441624956402,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,123,6,0.01,0.7499999999999998,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,123,6,0.1,0.704186850828046,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,123,6,10.0,0.14285714285714282,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,123,6,100.0,-0.036037498507822355,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,123,8,0.01,0.8829187134416476,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,123,8,0.1,0.7181818181818181,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,123,8,10.0,-0.01818181818181818,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,123,8,100.0,0.8648999641877365,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,123,10,0.01,0.8468812149338253,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,123,10,0.1,0.6666937223947136,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,123,10,10.0,0.6785714285714284,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,123,10,100.0,0.9642857142857141,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,123,12,0.01,0.7090909090909091,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,123,12,0.1,0.8468812149338253,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,123,12,10.0,0.810843716426003,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,123,12,100.0,0.6306562238868911,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,42,4,0.01,0.7092993656151905,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,42,4,0.1,0.531609533071195,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,42,4,10.0,0.5268483367729981,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,42,4,100.0,0.3152441624956402,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,42,6,0.01,0.7499999999999998,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,42,6,0.1,0.704186850828046,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,42,6,10.0,0.14285714285714282,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,42,6,100.0,-0.036037498507822355,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,42,8,0.01,0.8829187134416476,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,42,8,0.1,0.7181818181818181,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,42,8,10.0,-0.01818181818181818,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,42,8,100.0,0.8648999641877365,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,42,10,0.01,0.8468812149338253,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,42,10,0.1,0.6666937223947136,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,42,10,10.0,0.6785714285714284,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,42,10,100.0,0.9642857142857141,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,42,12,0.01,0.7090909090909091,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,42,12,0.1,0.8468812149338253,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,42,12,10.0,0.810843716426003,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,42,12,100.0,0.6306562238868911,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,999,4,0.01,0.7092993656151905,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,999,4,0.1,0.531609533071195,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,999,4,10.0,0.5268483367729981,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,999,4,100.0,0.3152441624956402,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,999,6,0.01,0.7499999999999998,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,999,6,0.1,0.704186850828046,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,999,6,10.0,0.14285714285714282,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,999,6,100.0,-0.036037498507822355,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,999,8,0.01,0.8829187134416476,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,999,8,0.1,0.7181818181818181,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,999,8,10.0,-0.01818181818181818,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,999,8,100.0,0.8648999641877365,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,999,10,0.01,0.8468812149338253,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,999,10,0.1,0.6666937223947136,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,999,10,10.0,0.6785714285714284,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,999,10,100.0,0.9642857142857141,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,999,12,0.01,0.7090909090909091,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,999,12,0.1,0.8468812149338253,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,999,12,10.0,0.810843716426003,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,999,12,100.0,0.6306562238868911,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,123,4,0.01,0.7748062179181806,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,123,4,0.1,0.8928571428571427,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,123,4,10.0,0.0900937462695559,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,123,4,100.0,0.607142857142857,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,123,6,0.01,0.7499999999999998,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,123,6,0.1,0.8524367141602663,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,123,6,10.0,-0.07207499701564471,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,123,6,100.0,0.17857142857142855,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,123,8,0.01,0.8807710121010887,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,123,8,0.1,0.6793662204867575,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,123,8,10.0,0.0,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,123,8,100.0,0.7637626158259734,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,123,10,0.01,0.7636363636363637,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,123,10,0.1,0.6731618328060892,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,123,10,10.0,0.810843716426003,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,123,10,100.0,0.6666937223947136,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,123,12,0.01,-0.027272727272727275,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,123,12,0.1,0.7479575920067658,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,123,12,10.0,0.6666937223947136,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,123,12,100.0,0.810843716426003,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,42,4,0.01,0.7748062179181806,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,42,4,0.1,0.8928571428571427,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,42,4,10.0,0.0900937462695559,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,42,4,100.0,0.607142857142857,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,42,6,0.01,0.7499999999999998,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,42,6,0.1,0.8524367141602663,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,42,6,10.0,-0.07207499701564471,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,42,6,100.0,0.17857142857142855,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,42,8,0.01,0.8807710121010887,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,42,8,0.1,0.6793662204867575,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,42,8,10.0,0.0,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,42,8,100.0,0.7637626158259734,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,42,10,0.01,0.7636363636363637,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,42,10,0.1,0.6731618328060892,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,42,10,10.0,0.810843716426003,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,42,10,100.0,0.6666937223947136,7
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,42,12,0.01,-0.027272727272727275,7
