setting,qs,seed,fam,sel_c,sel_kernel,p1c_ood,p1c_id
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,999,42,classical_ext,10.0,matern15_med,0.8101984026598243,0.9177930405494598
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,999,42,quantum,1.0,zmap_r2,0.7768843434160915,0.9117208219495904
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,999,999,classical_ext,10.0,matern15_med,0.8101984026598243,0.9177930405494598
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,999,999,quantum,1.0,zmap_r2,0.7768843434160915,0.9117208219495904
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,123,123,classical_ext,100.0,laplacian_med,0.8214920948616601,0.9160374574473472
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,123,123,quantum,1.0,zmap_r2,0.7809041501976284,0.9102365908981463
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,123,42,classical_ext,100.0,laplacian_med,0.8214920948616601,0.9160374574473472
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,123,42,quantum,1.0,zmap_r2,0.7809041501976284,0.9102365908981463
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,123,999,classical_ext,100.0,laplacian_med,0.8214920948616601,0.9160374574473472
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,123,999,quantum,1.0,zmap_r2,0.7809041501976284,0.9102365908981463
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,2024,123,classical_ext,10.0,laplacian_med,0.8440597359882661,0.9194444444444444
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,2024,123,quantum,1.0,zmap_r2,0.8365482910351572,0.9072222222222222
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,2024,42,classical_ext,10.0,laplacian_med,0.8440597359882661,0.9194444444444444
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,2024,42,quantum,1.0,zmap_r2,0.8365482910351572,0.9072222222222222
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,2024,999,classical_ext,10.0,laplacian_med,0.8440597359882661,0.9194444444444444
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,2024,999,quantum,1.0,zmap_r2,0.8365482910351572,0.9072222222222222
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,42,123,classical_ext,100.0,rbf_gscale,0.8495646290921347,0.920055706179534
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,42,123,quantum,1.0,pauli_xz_r1_full,0.8246034871647989,0.9151999348119176
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,42,42,classical_ext,100.0,rbf_gscale,0.8495646290921347,0.920055706179534
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,42,42,quantum,1.0,pauli_xz_r1_full,0.8246034871647989,0.9151999348119176
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,42,999,classical_ext,100.0,rbf_gscale,0.8495646290921347,0.920055706179534
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,42,999,quantum,1.0,pauli_xz_r1_full,0.8246034871647989,0.9151999348119176
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,7,123,classical_ext,100.0,matern15_med,0.8156794666264544,0.9203914063464624
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,7,123,quantum,1.0,zmap_r2,0.8006795716893746,0.9107420669218422
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,7,42,classical_ext,100.0,matern15_med,0.8156794666264544,0.9203914063464624
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,7,42,quantum,1.0,zmap_r2,0.8006795716893746,0.9107420669218422
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,7,999,classical_ext,100.0,matern15_med,0.8156794666264544,0.9203914063464624
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,7,999,quantum,1.0,zmap_r2,0.8006795716893746,0.9107420669218422
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,999,123,classical_ext,100.0,matern25_med,0.8280110294617025,0.9148921460176992
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,999,123,quantum,1.0,zmap_r2,0.8023038140056382,0.9031388274336284
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,999,42,classical_ext,100.0,matern25_med,0.8280110294617025,0.9148921460176992
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,999,42,quantum,1.0,zmap_r2,0.8023038140056382,0.9031388274336284
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,999,999,classical_ext,10.0,laplacian_med,0.826562579106011,0.9149563448166876
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,999,999,quantum,1.0,zmap_r2,0.8023038140056382,0.9031388274336284
unsw_recon__natural_cur__ms42__q1000_id500_ood500,123,123,classical_ext,100.0,rbf_gscale,0.8092404900891654,0.9098625578009248
unsw_recon__natural_cur__ms42__q1000_id500_ood500,123,123,quantum,1.0,zmap_r2,0.7664859837064597,0.8958543336693388
unsw_recon__natural_cur__ms42__q1000_id500_ood500,123,42,classical_ext,100.0,rbf_gscale,0.8092404900891654,0.9098625578009248
unsw_recon__natural_cur__ms42__q1000_id500_ood500,123,42,quantum,1.0,zmap_r2,0.7664859837064597,0.8958543336693388
unsw_recon__natural_cur__ms42__q1000_id500_ood500,123,999,classical_ext,100.0,rbf_gscale,0.8092404900891654,0.9098625578009248
unsw_recon__natural_cur__ms42__q1000_id500_ood500,123,999,quantum,1.0,zmap_r2,0.7664859837064597,0.8958543336693388
unsw_recon__natural_cur__ms42__q1000_id500_ood500,2024,123,classical_ext,10.0,matern15_med,0.7772308923569428,0.9202420594262296
unsw_recon__natural_cur__ms42__q1000_id500_ood500,2024,123,quantum,1.0,zmap_r2,0.7703081232492996,0.904905225409836
unsw_recon__natural_cur__ms42__q1000_id500_ood500,2024,42,classical_ext,10.0,matern15_med,0.7772308923569428,0.9202420594262296
unsw_recon__natural_cur__ms42__q1000_id500_ood500,2024,42,quantum,1.0,zmap_r2,0.7703081232492996,0.904905225409836
unsw_recon__natural_cur__ms42__q1000_id500_ood500,2024,999,classical_ext,10.0,matern15_med,0.7772308923569428,0.9202420594262296
unsw_recon__natural_cur__ms42__q1000_id500_ood500,2024,999,quantum,1.0,zmap_r2,0.7703081232492996,0.904905225409836
unsw_recon__natural_cur__ms42__q1000_id500_ood500,42,123,classical_ext,100.0,matern15_med,0.7741469289441991,0.923323554401321
unsw_recon__natural_cur__ms42__q1000_id500_ood500,42,123,quantum,1.0,zz_r1_full,0.7869530309112807,0.916342038185928
unsw_recon__natural_cur__ms42__q1000_id500_ood500,42,42,classical_ext,100.0,matern15_med,0.7741469289441991,0.923323554401321
unsw_recon__natural_cur__ms42__q1000_id500_ood500,42,42,quantum,1.0,zz_r1_full,0.7869530309112807,0.916342038185928
unsw_recon__natural_cur__ms42__q1000_id500_ood500,42,999,classical_ext,100.0,matern15_med,0.7741469289441991,0.923323554401321
unsw_recon__natural_cur__ms42__q1000_id500_ood500,42,999,quantum,1.0,zz_r1_full,0.7869530309112807,0.916342038185928
unsw_recon__natural_cur__ms42__q1000_id500_ood500,7,123,classical_ext,10.0,laplacian_med,0.73,0.9003205128205128
unsw_recon__natural_cur__ms42__q1000_id500_ood500,7,123,quantum,1.0,zz_r2_full,0.762,0.8814102564102564
unsw_recon__natural_cur__ms42__q1000_id500_ood500,7,42,classical_ext,10.0,laplacian_med,0.73,0.9003205128205128
unsw_recon__natural_cur__ms42__q1000_id500_ood500,7,42,quantum,1.0,zz_r2_full,0.762,0.8814102564102564
unsw_recon__natural_cur__ms42__q1000_id500_ood500,7,999,classical_ext,10.0,laplacian_med,0.73,0.9003205128205128
unsw_recon__natural_cur__ms42__q1000_id500_ood500,7,999,quantum,1.0,zz_r2_full,0.762,0.8814102564102564
unsw_recon__natural_cur__ms42__q1000_id500_ood500,999,123,classical_ext,100.0,rbf_gscale,0.7618727598566308,0.8900062400998416
unsw_recon__natural_cur__ms42__q1000_id500_ood500,999,123,quantum,1.0,pauli_xz_r1_full,0.7117575524833589,0.8799340789452631
unsw_recon__natural_cur__ms42__q1000_id500_ood500,999,42,classical_ext,100.0,rbf_gscale,0.7618727598566308,0.8900062400998416
unsw_recon__natural_cur__ms42__q1000_id500_ood500,999,42,quantum,1.0,pauli_xz_r1_full,0.7117575524833589,0.8799340789452631
unsw_recon__natural_cur__ms42__q1000_id500_ood500,999,999,classical_ext,100.0,rbf_gscale,0.7618727598566308,0.8900062400998416
unsw_recon__natural_cur__ms42__q1000_id500_ood500,999,999,quantum,1.0,pauli_xz_r1_full,0.7117575524833589,0.8799340789452631
unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,123,123,classical_ext,10.0,laplacian_med,0.8352225906944025,0.9214789197497508
unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,123,123,quantum,1.0,zz_r1_full,0.8197065621545574,0.905155885378516
unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,123,42,classical_ext,10.0,laplacian_med,0.8352225906944025,0.9214789197497508
unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,123,42,quantum,1.0,zz_r1_full,0.8197065621545574,0.905155885378516
unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,123,999,classical_ext,10.0,laplacian_med,0.8352225906944025,0.9214789197497508
unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,123,999,quantum,1.0,zz_r1_full,0.8197065621545574,0.905155885378516
unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,2024,123,classical_ext,10.0,laplacian_med,0.8545150233839451,0.9122488409582744
unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,2024,123,quantum,1.0,zmap_r2,0.8438721250560574,0.9053505926213344
unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,2024,42,classical_ext,10.0,laplacian_med,0.8545150233839451,0.9122488409582744
unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,2024,42,quantum,1.0,zmap_r2,0.8438721250560574,0.9053505926213344
unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,2024,999,classical_ext,10.0,laplacian_med,0.8545150233839451,0.9122488409582744
unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,2024,999,quantum,1.0,zmap_r2,0.8438721250560574,0.9053505926213344
unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,42,123,classical_ext,10.0,laplacian_med,0.8318910256410257,0.9043595160361052
unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,42,123,quantum,1.0,pauli_xz_r1_full,0.7947115384615384,0.8925805006081557
unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,42,42,classical_ext,10.0,laplacian_med,0.8318910256410257,0.9043595160361052
unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,42,42,quantum,1.0,pauli_xz_r1_full,0.7947115384615384,0.8925805006081557
unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,42,999,classical_ext,10.0,laplacian_med,0.8318910256410257,0.9043595160361052
unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,42,999,quantum,1.0,pauli_xz_r1_full,0.7947115384615384,0.8925805006081557
unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,7,123,classical_ext,100.0,rbf_gscale,0.8574208671512173,0.927468671679198
unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,7,123,quantum,1.0,zz_r1_full,0.8327259781352129,0.914185463659148
unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,7,42,classical_ext,100.0,rbf_gscale,0.8574208671512173,0.927468671679198
unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,7,42,quantum,1.0,zz_r1_full,0.8327259781352129,0.914185463659148
unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,7,999,classical_ext,100.0,rbf_gscale,0.8574208671512173,0.927468671679198
unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,7,999,quantum,1.0,zz_r1_full,0.8327259781352129,0.914185463659148
unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,999,123,classical_ext,10.0,laplacian_med,0.8289028902890289,0.9220756883027532
unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,999,123,quantum,1.0,zz_r1_full,0.7992699269926993,0.9101116404465618
unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,999,42,classical_ext,10.0,laplacian_med,0.8289028902890289,0.9220756883027532
unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,999,42,quantum,1.0,zz_r1_full,0.7992699269926993,0.9101116404465618
unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,999,999,classical_ext,10.0,laplacian_med,0.8289028902890289,0.9220756883027532
unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,999,999,quantum,1.0,zz_r1_full,0.7992699269926993,0.9101116404465618
unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,123,123,classical_ext,10.0,laplacian_med,0.8307074947524387,0.9205267680334224
unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,123,123,quantum,1.0,zmap_r2,0.8197493517718237,0.9126699391108104
unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,123,42,classical_ext,10.0,laplacian_med,0.8301580442029881,0.9205267680334224
unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,123,42,quantum,1.0,zmap_r2,0.8197493517718237,0.9126699391108104
unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,123,999,classical_ext,10.0,laplacian_med,0.8301580442029881,0.9205242988854264
unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,123,999,quantum,1.0,zmap_r2,0.8197493517718237,0.9126699391108104
unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,2024,123,classical_ext,100.0,laplacian_med,0.8197208609749864,0.9283333333333332
unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,2024,123,quantum,1.0,zmap_r2,0.8106643997733107,0.92
unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,2024,42,classical_ext,100.0,laplacian_med,0.8197208609749864,0.9283333333333332
unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,2024,42,quantum,1.0,zmap_r2,0.8106643997733107,0.92
unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,2024,999,classical_ext,100.0,laplacian_med,0.8197319731973197,0.9283333333333332
unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,2024,999,quantum,1.0,zmap_r2,0.8106643997733107,0.92
unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,42,123,classical_ext,10.0,laplacian_med,0.7903129027956798,0.9161137774831783
unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,42,123,quantum,1.0,pauli_xz_r1_full,0.7921426137457961,0.9009888317415484
unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,42,42,classical_ext,10.0,laplacian_med,0.7908647791753707,0.9161137774831783
unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,42,42,quantum,1.0,pauli_xz_r1_full,0.7921426137457961,0.9009888317415484
unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,42,999,classical_ext,10.0,laplacian_med,0.7903129027956798,0.9161137774831783
unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,42,999,quantum,1.0,pauli_xz_r1_full,0.7921426137457961,0.9009888317415484
unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,7,123,classical_ext,10.0,laplacian_med,0.8089496738255497,0.9206826218367872
unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,7,123,quantum,1.0,zmap_r2,0.8135990795016271,0.9169662788170916
unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,7,42,classical_ext,10.0,laplacian_med,0.8089496738255497,0.9206826218367872
unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,7,42,quantum,1.0,zmap_r2,0.8135990795016271,0.9169662788170916
unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,7,999,classical_ext,10.0,laplacian_med,0.8072842335023878,0.9201319610438355
unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,7,999,quantum,1.0,zmap_r2,0.8135990795016271,0.9169662788170916
unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,999,123,classical_ext,10.0,laplacian_med,0.7988129653096785,0.91350886556366
unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,999,123,quantum,1.0,zz_r1_full,0.7845764691905591,0.9021452292000236
unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,999,42,classical_ext,10.0,laplacian_med,0.7999267384761604,0.91350886556366
unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,999,42,quantum,1.0,zz_r1_full,0.7845764691905591,0.9021452292000236
unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,999,999,classical_ext,10.0,laplacian_med,0.7988129653096785,0.91350886556366
unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,999,999,quantum,1.0,zz_r1_full,0.7845764691905591,0.9021452292000236
unsw_recon__natural_cur__ms999__q1000_id500_ood500,123,123,classical_ext,100.0,laplacian_med,0.7957104037267081,0.9318680966350856
unsw_recon__natural_cur__ms999__q1000_id500_ood500,123,123,quantum,1.0,zz_r2_full,0.7731625258799172,0.9194680902226712
unsw_recon__natural_cur__ms999__q1000_id500_ood500,123,42,classical_ext,100.0,laplacian_med,0.7957104037267081,0.9318680966350856
unsw_recon__natural_cur__ms999__q1000_id500_ood500,123,42,quantum,1.0,zz_r2_full,0.7731625258799172,0.9194680902226712
unsw_recon__natural_cur__ms999__q1000_id500_ood500,123,999,classical_ext,100.0,laplacian_med,0.7957104037267081,0.9318680966350856
unsw_recon__natural_cur__ms999__q1000_id500_ood500,123,999,quantum,1.0,zz_r2_full,0.7731625258799172,0.9194680902226712
unsw_recon__natural_cur__ms999__q1000_id500_ood500,2024,123,classical_ext,100.0,rbf_gscale,0.8031185963114754,0.9117816644243706
unsw_recon__natural_cur__ms999__q1000_id500_ood500,2024,123,quantum,1.0,zmap_r2,0.7531698258196722,0.8922897046575693
unsw_recon__natural_cur__ms999__q1000_id500_ood500,2024,42,classical_ext,100.0,rbf_gscale,0.8031185963114754,0.9117816644243706
unsw_recon__natural_cur__ms999__q1000_id500_ood500,2024,42,quantum,1.0,zmap_r2,0.7531698258196722,0.8922897046575693
unsw_recon__natural_cur__ms999__q1000_id500_ood500,2024,999,classical_ext,100.0,rbf_gscale,0.8031185963114754,0.9117816644243706
unsw_recon__natural_cur__ms999__q1000_id500_ood500,2024,999,quantum,1.0,zmap_r2,0.7531698258196722,0.8922897046575693
unsw_recon__natural_cur__ms999__q1000_id500_ood500,42,123,classical_ext,100.0,rbf_gscale,0.838,0.9232152028762198
unsw_recon__natural_cur__ms999__q1000_id500_ood500,42,123,quantum,1.0,zmap_r2,0.792,0.9125256805341552
unsw_recon__natural_cur__ms999__q1000_id500_ood500,42,42,classical_ext,100.0,rbf_gscale,0.838,0.9232152028762198
unsw_recon__natural_cur__ms999__q1000_id500_ood500,42,42,quantum,1.0,zmap_r2,0.792,0.9125256805341552
unsw_recon__natural_cur__ms999__q1000_id500_ood500,42,999,classical_ext,100.0,rbf_gscale,0.838,0.9232152028762198
unsw_recon__natural_cur__ms999__q1000_id500_ood500,42,999,quantum,1.0,zmap_r2,0.792,0.9125256805341552
unsw_recon__natural_cur__ms999__q1000_id500_ood500,7,123,classical_ext,10.0,laplacian_med,0.8080128205128205,0.8837045570916539
unsw_recon__natural_cur__ms999__q1000_id500_ood500,7,123,quantum,1.0,zz_r2_full,0.8040064102564103,0.8719278033794162
unsw_recon__natural_cur__ms999__q1000_id500_ood500,7,42,classical_ext,10.0,laplacian_med,0.8080128205128205,0.8837045570916539
unsw_recon__natural_cur__ms999__q1000_id500_ood500,7,42,quantum,1.0,zz_r2_full,0.8040064102564103,0.8719278033794162
unsw_recon__natural_cur__ms999__q1000_id500_ood500,7,999,classical_ext,10.0,laplacian_med,0.8080128205128205,0.8837045570916539
unsw_recon__natural_cur__ms999__q1000_id500_ood500,7,999,quantum,1.0,zz_r2_full,0.8040064102564103,0.8719278033794162
unsw_recon__natural_cur__ms999__q1000_id500_ood500,999,123,classical_ext,100.0,matern15_med,0.8276612425798813,0.9109567110655736
unsw_recon__natural_cur__ms999__q1000_id500_ood500,999,123,quantum,1.0,zmap_r2,0.7813165010640171,0.8960040983606558
unsw_recon__natural_cur__ms999__q1000_id500_ood500,999,42,classical_ext,100.0,matern15_med,0.8276612425798813,0.9109567110655736
unsw_recon__natural_cur__ms999__q1000_id500_ood500,999,42,quantum,1.0,zmap_r2,0.7813165010640171,0.8960040983606558
unsw_recon__natural_cur__ms999__q1000_id500_ood500,999,999,classical_ext,100.0,matern15_med,0.8276612425798813,0.9109567110655736
unsw_recon__natural_cur__ms999__q1000_id500_ood500,999,999,quantum,1.0,zmap_r2,0.7813165010640171,0.8960040983606558
unsw_recon__natural_cur__ms999__q2000_id1000_ood1000,123,123,classical_ext,100.0,laplacian_med,0.7942913385826771,0.92044549561988
unsw_recon__natural_cur__ms999__q2000_id1000_ood1000,123,123,quantum,1.0,zmap_r2,0.7915146277447027,0.9119914038394584
unsw_recon__natural_cur__ms999__q2000_id1000_ood1000,123,42,classical_ext,100.0,laplacian_med,0.7942913385826771,0.92044549561988
unsw_recon__natural_cur__ms999__q2000_id1000_ood1000,123,42,quantum,1.0,zmap_r2,0.7915146277447027,0.9119914038394584
unsw_recon__natural_cur__ms999__q2000_id1000_ood1000,123,999,classical_ext,100.0,laplacian_med,0.7942913385826771,0.92044549561988
unsw_recon__natural_cur__ms999__q2000_id1000_ood1000,123,999,quantum,1.0,zmap_r2,0.7915146277447027,0.9119914038394584
unsw_recon__natural_cur__ms999__q2000_id1000_ood1000,2024,123,classical_ext,100.0,rbf_gscale,0.8523613296971299,0.9233493397358944
unsw_recon__natural_cur__ms999__q2000_id1000_ood1000,2024,123,quantum,1.0,zmap_r2,0.8011321087176777,0.9097438975590236
